"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"SNRPC"	4.6636304883657e-07	0.151034365472243	0.583	0.402	0.0109017026296037	"7"	"SNRPC"
"PHB2"	4.67396910490519e-07	0.148912109625064	0.646	0.46	0.0109258701796264	"7"	"PHB2"
"GLS"	4.69080472123605e-07	0.103113719727924	0.525	0.348	0.0109652251163614	"7"	"GLS"
"NCBP2"	4.78718490486939e-07	0.124934875993161	0.475	0.318	0.0111905234336227	"7"	"NCBP2"
"SSR4"	4.79708212782534e-07	0.201911433445115	0.959	0.909	0.0112136591820045	"7"	"SSR4"
"CYFIP1"	4.80760201754067e-07	0.163405525241834	0.386	0.251	0.0112382504762031	"7"	"CYFIP1"
"FXYD2"	4.84986351167985e-07	-0.807180024966684	0.336	0.413	0.0113370409449028	"7"	"FXYD2"
"SLIT3"	4.89136336283302e-07	-0.469931751721092	0.194	0.29	0.0114340509969585	"7"	"SLIT3"
"PSMD10"	5.00623429594431e-07	0.05070011363975	0.255	0.142	0.0117025732901994	"7"	"PSMD10"
"DIO2"	5.00928831657468e-07	0.302409795232103	0.417	0.286	0.011709712368825	"7"	"DIO2"
"DNAJB11"	5.06173509040102e-07	0.142757194529907	0.583	0.408	0.0118323119473214	"7"	"DNAJB11"
"ACTR1A"	5.15371100406128e-07	0.151491473181886	0.461	0.312	0.0120473148430937	"7"	"ACTR1A"
"NCOR2"	5.38079953040506e-07	0.173547596971935	0.499	0.339	0.0125781569822749	"7"	"NCOR2"
"RPL6"	5.41506091094772e-07	-0.205096407681033	0.988	0.994	0.0126582463854314	"7"	"RPL6"
"EIF2S2"	5.58266959134119e-07	0.150779143524642	0.826	0.656	0.0130500484367192	"7"	"EIF2S2"
"REST"	5.60174443402657e-07	0.10756883677491	0.362	0.229	0.0130946377889805	"7"	"REST"
"DNM2"	5.61759909177607e-07	0.0927861301646695	0.264	0.153	0.0131316996369358	"7"	"DNM2"
"SERP1"	5.64327609561334e-07	0.22434447198641	0.878	0.782	0.0131917222011057	"7"	"SERP1"
"CTBP1"	5.6958952321827e-07	0.169710425754481	0.467	0.311	0.0133147246947503	"7"	"CTBP1"
"USP10"	5.89879195567595e-07	0.0683110944666525	0.258	0.147	0.0137890160755881	"7"	"USP10"
"GLIPR1"	5.90300610865082e-07	0.224816858352142	0.62	0.492	0.0137988670795822	"7"	"GLIPR1"
"MYEOV2"	5.98440828761206e-07	0.191581964103021	0.846	0.731	0.013989152813122	"7"	"MYEOV2"
"SRP9"	5.99768069510145e-07	0.170756050740708	0.846	0.68	0.0140201783928692	"7"	"SRP9"
"HLA-DMA"	6.12741374599906e-07	0.178149738556899	0.287	0.176	0.0143234423726474	"7"	"HLA-DMA"
"RFXANK"	6.13918812708701e-07	0.0793442872338764	0.354	0.216	0.0143509661658786	"7"	"RFXANK"
"ZDHHC9"	6.20792700828231e-07	0.0894464608318672	0.252	0.144	0.0145116501745607	"7"	"ZDHHC9"
"ACIN1"	6.28733913342337e-07	0.120949105901686	0.359	0.225	0.0146972839582905	"7"	"ACIN1"
"EIF4A2"	6.33973524851627e-07	-0.236387452322095	0.928	0.9	0.0148197651169316	"7"	"EIF4A2"
"SRSF9"	6.45607850692357e-07	0.154122809683617	0.693	0.517	0.0150917291177845	"7"	"SRSF9"
"SMDT1"	6.55140368319883e-07	-0.322545742288938	0.597	0.612	0.0153145612498456	"7"	"SMDT1"
"TIPRL"	6.56754538843413e-07	0.0853705651028369	0.33	0.202	0.0153522941000036	"7"	"TIPRL"
"CLMP"	6.59452546674608e-07	0.126253286515248	0.261	0.156	0.0154153627310656	"7"	"CLMP"
"PDXDC1"	6.68277197211124e-07	0.0975244351513431	0.362	0.228	0.0156216477620072	"7"	"PDXDC1"
"MRPL55"	6.7529041634524e-07	0.1682921999176	0.641	0.47	0.0157855887724863	"7"	"MRPL55"
"EDNRA"	6.88840720236652e-07	0.155374028451939	0.525	0.362	0.016102340676252	"7"	"EDNRA"
"C17orf49"	6.96387619522455e-07	0.110144977285118	0.258	0.151	0.0162787569939569	"7"	"C17orf49"
"CDC42EP1"	6.97703743332095e-07	0.143560158013398	0.507	0.343	0.016309522704131	"7"	"CDC42EP1"
"TNIP1"	7.07727144050826e-07	0.173394404998599	0.394	0.264	0.0165438297193321	"7"	"TNIP1"
"EIF3A"	7.32057817519965e-07	0.13665918172185	0.606	0.431	0.0171125835423467	"7"	"EIF3A"
"RUNX2"	7.33554236214495e-07	0.126314699610059	0.475	0.318	0.01714756382575	"7"	"RUNX2"
"MRPL15"	7.48957084944307e-07	0.0784226479680126	0.414	0.261	0.0175076208176581	"7"	"MRPL15"
"CWC27"	7.52762859111706e-07	0.0780828069819669	0.307	0.183	0.0175965845945952	"7"	"CWC27"
"FAM91A1"	7.60154958955941e-07	0.10626273804731	0.255	0.148	0.0177693823205541	"7"	"FAM91A1"
"RAB10"	7.76166780549701e-07	0.157720267206129	0.626	0.453	0.0181436746621298	"7"	"RAB10"
"ECM1"	7.78489338424805e-07	0.200058101540645	0.614	0.455	0.0181979667750183	"7"	"ECM1"
"ERBB2IP"	7.83088142230678e-07	0.0987443659288811	0.365	0.23	0.0183054684127843	"7"	"ERBB2IP"
"GTF3C6"	7.85793499755699e-07	0.161299193476781	0.629	0.456	0.0183687088502892	"7"	"GTF3C6"
"UBE2J1"	7.88341309897799e-07	0.102455922766526	0.51	0.343	0.0184282664601709	"7"	"UBE2J1"
"CDC42SE1"	7.92262572287669e-07	0.12770570360744	0.449	0.294	0.0185199298897965	"7"	"CDC42SE1"
"CTC-444N24.11"	8.03081565082386e-07	0.0506523998227819	0.342	0.207	0.0187728346653659	"7"	"CTC-444N24.11"
"FAM192A"	8.09099099746652e-07	0.0899631129347892	0.365	0.228	0.0189135005556777	"7"	"FAM192A"
"LSM1"	8.32155836820553e-07	0.142240636634493	0.571	0.403	0.0194524748415172	"7"	"LSM1"
"MAGED2"	8.35607386766903e-07	0.196040556697292	0.783	0.635	0.0195331582730631	"7"	"MAGED2"
"BNC2"	8.45186989190859e-07	0.128497628185894	0.464	0.306	0.0197570910593255	"7"	"BNC2"
"EIF2B5"	8.49227794565135e-07	0.0704627588249992	0.252	0.145	0.0198515489257546	"7"	"EIF2B5"
"USP9X"	8.52754133997884e-07	0.118547394347547	0.403	0.259	0.0199339806363345	"7"	"USP9X"
"ALDH1B1"	8.56891690225892e-07	0.108396434096133	0.325	0.2	0.0200307001507204	"7"	"ALDH1B1"
"IFI27L2"	8.80420747843462e-07	0.195675276598266	0.806	0.665	0.0205807154015888	"7"	"IFI27L2"
"DCTN1"	9.07513621194918e-07	0.09074560342615	0.354	0.22	0.0212140384090524	"7"	"DCTN1"
"ARHGAP5"	9.17635861592066e-07	0.102928344707638	0.388	0.247	0.0214506559005761	"7"	"ARHGAP5"
"KIF5B"	9.41004565000818e-07	0.199472069160267	0.745	0.576	0.0219969227114591	"7"	"KIF5B"
"ABI3BP"	9.63704808048268e-07	-0.334872810691025	0.168	0.271	0.0225275635929363	"7"	"ABI3BP"
"RAB23"	9.66079233869676e-07	0.128266482556995	0.31	0.192	0.0225830681709376	"7"	"RAB23"
"CSNK2A1"	9.83654741643629e-07	0.0657153543307317	0.354	0.219	0.0229939132406615	"7"	"CSNK2A1"
"IGFBP3"	9.860051222321e-07	-0.572130043829026	0.551	0.643	0.0230488557372976	"7"	"IGFBP3"
"C5orf24"	9.87892617846787e-07	0.104198239058642	0.542	0.365	0.0230929778347865	"7"	"C5orf24"
"SCOC"	9.99644039503084e-07	0.141696212930202	0.574	0.41	0.0233676790674241	"7"	"SCOC"
"GABARAPL2"	1.01700044959721e-06	-0.283987600048871	0.829	0.795	0.0237734025097844	"7"	"GABARAPL2"
"CDC73"	1.01915527648284e-06	0.0704065066080014	0.278	0.164	0.0238237737430628	"7"	"CDC73"
"TARDBP"	1.02015037226737e-06	0.110311514865866	0.461	0.306	0.023847035102122	"7"	"TARDBP"
"RNASE4"	1.02062548432719e-06	-0.371558714834856	0.278	0.367	0.0238581413216325	"7"	"RNASE4"
"DUSP5"	1.02432923446205e-06	0.0573237412943242	0.275	0.161	0.0239447201847848	"7"	"DUSP5"
"DDX3X"	1.05033063452244e-06	0.167990438630128	0.554	0.394	0.0245525289125965	"7"	"DDX3X"
"TCF12"	1.08841025519564e-06	0.122052316949244	0.452	0.3	0.0254426781254532	"7"	"TCF12"
"TUBB2A"	1.09073963969809e-06	0.129776602001437	0.359	0.233	0.0254971298175826	"7"	"TUBB2A"
"COMT"	1.09274234481255e-06	0.202625385393765	0.69	0.538	0.0255439450523381	"7"	"COMT"
"CAPZA1"	1.09502919290598e-06	0.185310601198885	0.667	0.489	0.0255974024133701	"7"	"CAPZA1"
"PNKP"	1.1109160885717e-06	0.0821987439996785	0.278	0.164	0.025968774486452	"7"	"PNKP"
"PTGIS"	1.11611924635887e-06	-0.219059469464199	0.162	0.275	0.026090403502885	"7"	"PTGIS"
"NAA10"	1.14256312800232e-06	0.145556556725397	0.594	0.427	0.0267085556801822	"7"	"NAA10"
"ENPP1"	1.14279853075093e-06	0.105511957807979	0.278	0.164	0.0267140584548338	"7"	"ENPP1"
"MORF4L2"	1.15120414363348e-06	0.179598924143419	0.928	0.815	0.0269105480615763	"7"	"MORF4L2"
"PTPN14"	1.16705765110405e-06	0.0854091457508527	0.357	0.222	0.0272811396522083	"7"	"PTPN14"
"GTF3A"	1.18229695676433e-06	0.175292976986824	0.626	0.468	0.0276373736613229	"7"	"GTF3A"
"MAP2K3"	1.18879028316597e-06	0.0569659867021701	0.31	0.185	0.0277891616592878	"7"	"MAP2K3"
"PPA1"	1.19298259896226e-06	0.177646382406094	0.69	0.533	0.0278871612333417	"7"	"PPA1"
"LAMC1"	1.19463138772171e-06	0.191000909961079	0.684	0.526	0.0279257033193827	"7"	"LAMC1"
"KPNA4"	1.20838888169642e-06	0.121021773651208	0.351	0.222	0.0282472984985355	"7"	"KPNA4"
"NME4"	1.22734980745236e-06	0.187486061565679	0.675	0.521	0.0286905290990063	"7"	"NME4"
"OSBPL9"	1.23754670352391e-06	0.142089033043379	0.429	0.281	0.028928891741575	"7"	"OSBPL9"
"TMEM33"	1.24031680486988e-06	0.0588208173018975	0.33	0.198	0.0289936456306383	"7"	"TMEM33"
"DCAF10"	1.24470580585923e-06	0.0626311587398946	0.293	0.174	0.0290962429177655	"7"	"DCAF10"
"RGS1"	1.24637773742661e-06	0.246667521460202	0.496	0.365	0.0291353259900845	"7"	"RGS1"
"TMEM258"	1.24665048356275e-06	0.154147886990439	0.959	0.904	0.0291417017037628	"7"	"TMEM258"
"UQCRH"	1.25571571839813e-06	0.160301697362138	0.933	0.839	0.0293536106332747	"7"	"UQCRH"
"HUWE1"	1.26764702346372e-06	0.0495959315867673	0.296	0.173	0.0296325168204879	"7"	"HUWE1"
"DAZAP1"	1.26881001446333e-06	0.0987224148382734	0.386	0.247	0.0296597028980948	"7"	"DAZAP1"
"ZC3H11A"	1.28650344615408e-06	0.101458450057306	0.513	0.347	0.0300733045572977	"7"	"ZC3H11A"
"NFE2L2"	1.28755921829642e-06	-0.312929818361434	0.623	0.631	0.0300979842868972	"7"	"NFE2L2"
"RER1"	1.30273884457633e-06	0.175227755946598	0.748	0.588	0.0304528232308164	"7"	"RER1"
"SPRYD7"	1.32620757913192e-06	0.0716215575021007	0.29	0.172	0.0310014283697876	"7"	"SPRYD7"
"TSSC4"	1.34614253078878e-06	0.0647266227658047	0.38	0.237	0.0314674277997185	"7"	"TSSC4"
"NAA38"	1.37042112582111e-06	0.150852274098868	0.719	0.535	0.0320349642371942	"7"	"NAA38"
"ARHGEF40"	1.37673312088318e-06	0.126479825980437	0.325	0.202	0.0321825134337652	"7"	"ARHGEF40"
"SNX18"	1.37693892740745e-06	0.0902542764874215	0.31	0.189	0.0321873243670766	"7"	"SNX18"
"SNAP29"	1.37830334947525e-06	0.0645483609952605	0.272	0.158	0.0322192190973334	"7"	"SNAP29"
"UBE2D3"	1.38879723427838e-06	0.174897253895926	0.89	0.772	0.0324645241484913	"7"	"UBE2D3"
"STAG1"	1.40475917528755e-06	0.0812701688032291	0.287	0.171	0.0328376504815218	"7"	"STAG1"
"RHOT2"	1.41896056371563e-06	0.0795965070886887	0.388	0.243	0.0331696221374165	"7"	"RHOT2"
"NDUFA11"	1.42286052066158e-06	0.17916922158361	0.91	0.841	0.0332607875309852	"7"	"NDUFA11"
"SETD5"	1.42901699668492e-06	0.126184488771146	0.449	0.299	0.0334047013145066	"7"	"SETD5"
"LRP1"	1.43155881527255e-06	-0.325886532762727	0.806	0.787	0.0334641188658111	"7"	"LRP1"
"SMARCA5"	1.45224180217563e-06	0.0985095222859498	0.452	0.3	0.0339476043676575	"7"	"SMARCA5"
"IFIT3"	1.5303112578744e-06	0.18362511861112	0.267	0.16	0.035772555964072	"7"	"IFIT3"
"SLC30A5"	1.53047793088511e-06	0.0935591407147955	0.351	0.221	0.0357764521123704	"7"	"SLC30A5"
"TMEM127"	1.53135494317467e-06	0.0723463367649729	0.267	0.156	0.0357969531516511	"7"	"TMEM127"
"H3F3A"	1.570123941186e-06	0.147609480319315	0.988	0.984	0.036703217249164	"7"	"H3F3A"
"SET"	1.57149940383607e-06	0.227734365037402	0.806	0.62	0.036735370064072	"7"	"SET"
"HNRNPAB"	1.57970836273923e-06	0.132001784230449	0.597	0.421	0.0369272626873922	"7"	"HNRNPAB"
"HNRNPUL2"	1.58034943455293e-06	0.112583169182636	0.38	0.246	0.0369422483821092	"7"	"HNRNPUL2"
"LSM10"	1.59770619965614e-06	0.108817022791383	0.435	0.293	0.0373479801231619	"7"	"LSM10"
"TSKU"	1.60200243635343e-06	0.122261739401636	0.348	0.222	0.0374484089521979	"7"	"TSKU"
"FNDC3A"	1.61365841584731e-06	0.0931764682606209	0.394	0.251	0.0377208791288468	"7"	"FNDC3A"
"CHORDC1"	1.61723769252811e-06	0.0682465761245948	0.284	0.169	0.0378045483005371	"7"	"CHORDC1"
"WDR43"	1.63828788157385e-06	0.0399477290369487	0.354	0.214	0.0382966175196703	"7"	"WDR43"
"UBE2G1"	1.64527899396722e-06	0.0777260165373184	0.307	0.185	0.0384600417629778	"7"	"UBE2G1"
"TP53I3"	1.68340875890777e-06	0.132343921082398	0.429	0.286	0.0393513631482281	"7"	"TP53I3"
"NR2F2"	1.73070727461744e-06	-0.367728068288311	0.513	0.569	0.0404570132514573	"7"	"NR2F2"
"PTPRCAP"	1.7527924553158e-06	0.0944459840095375	0.299	0.182	0.0409732764354621	"7"	"PTPRCAP"
"MTMR2"	1.77397701130891e-06	0.0782719994930736	0.284	0.17	0.0414684866163571	"7"	"MTMR2"
"CBX5"	1.78746470012996e-06	0.090535155375701	0.496	0.324	0.0417837748302379	"7"	"CBX5"
"AKAP12"	1.79018799836298e-06	-0.369419253002161	0.542	0.598	0.0418474346497331	"7"	"AKAP12"
"TPD52L2"	1.79213426502313e-06	0.118876903976099	0.446	0.295	0.0418929305791806	"7"	"TPD52L2"
"IQGAP1"	1.79530530564779e-06	0.181019939366615	0.667	0.489	0.0419670568248227	"7"	"IQGAP1"
"TINAGL1"	1.81607893779709e-06	0.0598725860821634	0.272	0.16	0.0424526612499448	"7"	"TINAGL1"
"PBRM1"	1.85207643648731e-06	0.0790209543248295	0.348	0.216	0.0432941387793273	"7"	"PBRM1"
"CYLD"	1.85364189170072e-06	0.0808980781781308	0.278	0.165	0.0433307328603961	"7"	"CYLD"
"ZEB2"	1.88235822378393e-06	0.121879604876072	0.504	0.338	0.0440020058391731	"7"	"ZEB2"
"TIMM17A"	1.88812561382896e-06	0.0975230892530684	0.478	0.324	0.0441368243488657	"7"	"TIMM17A"
"C17orf62"	1.90998728783213e-06	0.10072797383438	0.391	0.249	0.0446478628403639	"7"	"C17orf62"
"CYB5A"	1.91903603002154e-06	-0.347182186090121	0.617	0.615	0.0448593862377836	"7"	"CYB5A"
"ZC3H7A"	1.91988223981802e-06	0.0925168859576913	0.258	0.152	0.0448791672379861	"7"	"ZC3H7A"
"RP11-195F19.5"	1.92390809181814e-06	0.0740316476356441	0.284	0.17	0.0449732755543409	"7"	"RP11-195F19.5"
"VKORC1"	1.93829984003218e-06	0.193745983408904	0.878	0.804	0.0453096970605923	"7"	"VKORC1"
"RAB5A"	1.95736471253679e-06	0.116701291665231	0.481	0.326	0.0457553575202599	"7"	"RAB5A"
"LSM7"	1.96581353789503e-06	0.204201527598171	0.806	0.641	0.0459528572618341	"7"	"LSM7"
"FBXO11"	1.98353092580703e-06	0.124512957723644	0.325	0.205	0.0463670189216652	"7"	"FBXO11"
"PYCARD"	1.98359023167537e-06	0.116376973752751	0.426	0.278	0.0463684052556434	"7"	"PYCARD"
"MGAT1"	2.0109075206825e-06	0.109061670136063	0.62	0.435	0.047006974203474	"7"	"MGAT1"
"TM9SF4"	2.02178698094311e-06	0.0734450132364816	0.258	0.152	0.0472612924665261	"7"	"TM9SF4"
"C19orf24"	2.02794454347271e-06	0.118444520527238	0.522	0.361	0.0474052316482181	"7"	"C19orf24"
"SAR1B"	2.08077060665401e-06	0.113544608866878	0.446	0.296	0.0486400937011441	"7"	"SAR1B"
"CSNK1A1"	2.17818954524839e-06	0.167838497960266	0.774	0.584	0.0509173588097264	"7"	"CSNK1A1"
"CRIP2"	2.21698918374907e-06	0.218296997632639	0.672	0.521	0.0518243391593182	"7"	"CRIP2"
"ANKLE2"	2.21897404708821e-06	0.0865382693553297	0.377	0.239	0.0518707373247341	"7"	"ANKLE2"
"MLXIP"	2.26198831693538e-06	0.118479794881145	0.481	0.325	0.0528762388966814	"7"	"MLXIP"
"KNOP1"	2.26241351562854e-06	0.141734868505821	0.368	0.244	0.0528861783413328	"7"	"KNOP1"
"DHX29"	2.26324895968057e-06	0.0859981095748941	0.493	0.327	0.052905707681493	"7"	"DHX29"
"UBE2K"	2.2786269859452e-06	0.115501997024817	0.487	0.328	0.0532651844234551	"7"	"UBE2K"
"CPQ"	2.34975021493853e-06	-0.318517394603121	0.443	0.498	0.054927761024403	"7"	"CPQ"
"STAT2"	2.35172011604544e-06	0.183337349141066	0.516	0.371	0.0549738094326782	"7"	"STAT2"
"CARS"	2.37454234414683e-06	0.0611325780950349	0.255	0.149	0.0555073018367762	"7"	"CARS"
"FHL2"	2.38091357461901e-06	-0.418702272037268	0.597	0.617	0.055656235720294	"7"	"FHL2"
"IFT43"	2.4510377528712e-06	0.104662746452349	0.406	0.262	0.0572954585111173	"7"	"IFT43"
"GALNT2"	2.46266304663002e-06	0.128288370857165	0.42	0.278	0.0575672113780233	"7"	"GALNT2"
"CAMTA1"	2.50453919916107e-06	0.170471602644394	0.748	0.582	0.0585461083195892	"7"	"CAMTA1"
"TFG"	2.50866751350608e-06	0.182407751274882	0.684	0.525	0.0586426117957181	"7"	"TFG"
"TSPAN8"	2.54588005451047e-06	-0.385804177287883	0.22	0.31	0.0595124921542367	"7"	"TSPAN8"
"ZNF277"	2.55734406578303e-06	0.0446842908870379	0.252	0.145	0.0597804748817442	"7"	"ZNF277"
"CDC27"	2.61121293077068e-06	0.0820830986622204	0.316	0.196	0.0610397134696955	"7"	"CDC27"
"CNOT7"	2.62076302435983e-06	0.0880472175642562	0.417	0.275	0.0612629564574355	"7"	"CNOT7"
"RDH11"	2.62109330528176e-06	0.0786192150862733	0.409	0.262	0.0612706771042664	"7"	"RDH11"
"RPL17"	2.64746082512801e-06	-0.223815073571093	0.919	0.92	0.0618870442481924	"7"	"RPL17"
"BHLHE41"	2.68223683796007e-06	0.170437445778189	0.357	0.239	0.0626999683241547	"7"	"BHLHE41"
"LGALS3BP"	2.70076088249089e-06	-0.226956324906271	0.878	0.89	0.0631329863891071	"7"	"LGALS3BP"
"SLC16A1"	2.73754226588048e-06	0.0894510036385442	0.27	0.162	0.063992788007222	"7"	"SLC16A1"
"RTCA"	2.77705697790481e-06	0.0611682112829614	0.284	0.17	0.0649164839155029	"7"	"RTCA"
"RNF7"	2.78943697087088e-06	0.177387407904057	0.78	0.637	0.0652058786310778	"7"	"RNF7"
"ETHE1"	2.79942451953901e-06	0.100472463136859	0.461	0.309	0.0654393475687439	"7"	"ETHE1"
"JOSD2"	2.80702133363331e-06	0.135663568744454	0.559	0.403	0.0656169306950123	"7"	"JOSD2"
"NDUFAF1"	2.83901668189208e-06	0.039575139303272	0.252	0.145	0.0663648539559092	"7"	"NDUFAF1"
"TMEM39A"	2.90872131769969e-06	0.0705641999443101	0.333	0.205	0.0679942695225481	"7"	"TMEM39A"
"CAPRIN1"	2.95754277002739e-06	0.116016626751629	0.533	0.363	0.0691355197921603	"7"	"CAPRIN1"
"ECM2"	2.97598970807214e-06	-0.301030506508212	0.322	0.405	0.0695667354158944	"7"	"ECM2"
"PDCL3"	2.98102497261523e-06	0.0882152011160416	0.319	0.199	0.0696844397598537	"7"	"PDCL3"
"DENR"	2.99574383301999e-06	0.106393506473801	0.475	0.32	0.0700285078406752	"7"	"DENR"
"FAM126A"	3.02556273293639e-06	0.0963221632899235	0.267	0.16	0.070725554445121	"7"	"FAM126A"
"APCDD1"	3.0760909456362e-06	0.168596090009855	0.345	0.223	0.0719067019451918	"7"	"APCDD1"
"PSIP1"	3.0825938780811e-06	-0.350037602453034	0.351	0.416	0.0720587144940237	"7"	"PSIP1"
"GLIPR2"	3.1025354783722e-06	0.139527594161961	0.42	0.29	0.0725248693424286	"7"	"GLIPR2"
"MACF1"	3.11882010830026e-06	0.122181927443725	0.652	0.468	0.072905538851627	"7"	"MACF1"
"TIAL1"	3.13712788595329e-06	0.109779003322494	0.383	0.253	0.073333501462044	"7"	"TIAL1"
"LENG8"	3.13888194996512e-06	0.106750421989916	0.487	0.331	0.0733745044623847	"7"	"LENG8"
"HMGN1"	3.26031392650338e-06	0.203440611381939	0.855	0.74	0.0762130983459429	"7"	"HMGN1"
"KDELR1"	3.39543081312604e-06	0.199967869287096	0.783	0.653	0.0793715906876344	"7"	"KDELR1"
"DKFZP761J1410"	3.40559201812748e-06	0.0828077232966113	0.284	0.172	0.079609119015748	"7"	"DKFZP761J1410"
"PDHB"	3.48038766462316e-06	0.127742048496947	0.588	0.414	0.0813575420482309	"7"	"PDHB"
"BRI3"	3.52358919729522e-06	0.168792167694332	0.768	0.586	0.0823674210759732	"7"	"BRI3"
"ANO6"	3.54329531269202e-06	0.0970527392195467	0.452	0.306	0.0828280712294887	"7"	"ANO6"
"GFER"	3.55702903255171e-06	0.0681115992528208	0.299	0.182	0.0831491106649289	"7"	"GFER"
"GOLM1"	3.57963186630507e-06	0.120754928893267	0.516	0.351	0.0836774745067474	"7"	"GOLM1"
"FKBP3"	3.58173013192966e-06	0.143492357941739	0.646	0.472	0.0837265235639876	"7"	"FKBP3"
"GDE1"	3.64219127881672e-06	0.0923600842374936	0.322	0.203	0.0851398633336197	"7"	"GDE1"
"UCHL1"	3.64632366552117e-06	0.204891836828392	0.374	0.253	0.0852364620052228	"7"	"UCHL1"
"UBE2D1"	3.68194177510412e-06	0.0638229110000312	0.464	0.303	0.0860690709348338	"7"	"UBE2D1"
"RAB3GAP2"	3.69572471393406e-06	0.0588461538793982	0.272	0.162	0.0863912609129226	"7"	"RAB3GAP2"
"BOLA3"	3.7101240537193e-06	0.0678408131912378	0.446	0.289	0.0867278598797424	"7"	"BOLA3"
"CSRP1"	3.73925549372385e-06	0.195543982038167	0.742	0.608	0.0874088364212886	"7"	"CSRP1"
"UBAP2L"	3.75949883538685e-06	0.0581378515630998	0.299	0.18	0.0878820447760029	"7"	"UBAP2L"
"TNFSF10"	3.76439762336824e-06	0.251653624809809	0.435	0.3	0.087996558843856	"7"	"TNFSF10"
"SEL1L"	3.80061897335845e-06	0.0848037385363805	0.394	0.255	0.0888432691212272	"7"	"SEL1L"
"RABL6"	3.85024089927571e-06	0.0754033806047307	0.278	0.169	0.0900032312614691	"7"	"RABL6"
"NDUFV2"	3.85944964308657e-06	0.183827331973764	0.8	0.662	0.0902184948567916	"7"	"NDUFV2"
"NCKAP1"	3.91989703162404e-06	0.13375193322052	0.609	0.428	0.0916315130112437	"7"	"NCKAP1"
"TOMM40"	3.94835041398311e-06	0.0779802088093723	0.339	0.214	0.0922966392772692	"7"	"TOMM40"
"SSNA1"	3.94987871809881e-06	0.111532886806936	0.542	0.368	0.0923323649142779	"7"	"SSNA1"
"SDF2L1"	3.96804519788156e-06	0.118983938633875	0.536	0.373	0.0927570245456794	"7"	"SDF2L1"
"KPNB1"	3.99845216658689e-06	0.117096406168704	0.661	0.477	0.0934678178461352	"7"	"KPNB1"
"EIF4G3"	4.008301059646e-06	0.102522123270204	0.342	0.221	0.093698045570285	"7"	"EIF4G3"
"CREBZF"	4.07274963455037e-06	0.0767666060064194	0.299	0.183	0.0952045954572495	"7"	"CREBZF"
"RC3H2"	4.12727228063877e-06	0.0535171405402025	0.261	0.155	0.0964791168322118	"7"	"RC3H2"
"ALOX5AP"	4.21624122615373e-06	0.18040595756919	0.264	0.162	0.0985588549025695	"7"	"ALOX5AP"
"CYGB"	4.33791053373581e-06	-0.422893747678778	0.339	0.436	0.101402996636608	"7"	"CYGB"
"NEXN"	4.35832606909109e-06	-0.467025391079068	0.588	0.619	0.101880230191073	"7"	"NEXN"
"VKORC1L1"	4.41014986733896e-06	0.0433846451970377	0.267	0.159	0.103091663298915	"7"	"VKORC1L1"
"IDH1"	4.41483339261722e-06	0.131221455877353	0.301	0.194	0.10320114538582	"7"	"IDH1"
"CHTOP"	4.52045139571583e-06	0.109267783519817	0.435	0.292	0.105670071826253	"7"	"CHTOP"
"C1D"	4.52334406898301e-06	0.132685777265154	0.545	0.385	0.105737690956547	"7"	"C1D"
"CMTM6"	4.56713720925979e-06	0.140117806852585	0.58	0.412	0.106761399403657	"7"	"CMTM6"
"AP006222.2"	4.62522816506801e-06	0.0921348539159895	0.301	0.19	0.10811933358663	"7"	"AP006222.2"
"DYNC1LI2"	4.65608267037036e-06	0.117082978676489	0.588	0.411	0.108840588502578	"7"	"DYNC1LI2"
"SNHG8"	4.67053895174946e-06	-0.364971459443702	0.522	0.555	0.109178518536095	"7"	"SNHG8"
"MAZ"	4.67339149322871e-06	0.108392608078939	0.406	0.272	0.109245199545714	"7"	"MAZ"
"AMOTL1"	4.70538949313872e-06	0.0629986257460671	0.345	0.216	0.109993184791611	"7"	"AMOTL1"
"SMC1A"	4.7384821189378e-06	0.0708093229504036	0.29	0.177	0.11076675801229	"7"	"SMC1A"
"TES"	4.767649584176e-06	0.120667255412704	0.357	0.235	0.111448576679698	"7"	"TES"
"CREB3"	4.76839820183496e-06	0.118098950465248	0.412	0.278	0.111466076366094	"7"	"CREB3"
"MRPL13"	4.77508201241069e-06	0.121579594282721	0.478	0.333	0.111622317122112	"7"	"MRPL13"
"KRTCAP2"	4.79138057752515e-06	0.167564289492075	0.893	0.808	0.112003312380228	"7"	"KRTCAP2"
"SNRPF"	4.80699705812456e-06	0.173537379482785	0.794	0.65	0.11236836323072	"7"	"SNRPF"
"AFF4"	4.85394246414465e-06	0.102230928162383	0.58	0.401	0.113465759041845	"7"	"AFF4"
"TMED5"	4.8668285263473e-06	0.060477092233905	0.31	0.192	0.113766983631894	"7"	"TMED5"
"PDCD5"	4.93213174705013e-06	0.155646065434569	0.736	0.577	0.115293511719044	"7"	"PDCD5"
"ADSL"	4.94095654777489e-06	0.0788289720043263	0.304	0.188	0.115499800260786	"7"	"ADSL"
"TOP1"	4.99667449803642e-06	0.0807742233659563	0.655	0.469	0.116802263066099	"7"	"TOP1"
"CRISPLD2"	5.06845322901779e-06	-0.354325183380171	0.661	0.687	0.11848016268152	"7"	"CRISPLD2"
"DCAF5"	5.11778860412584e-06	0.071336353602482	0.284	0.173	0.119633426410046	"7"	"DCAF5"
