"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FAM63B"	1.61673566680483e-09	0.200210771754777	0.48	0.37	3.77928129472297e-05	"4"	"FAM63B"
"SH3GL1"	1.75178751874483e-09	0.225984182235901	0.328	0.24	4.09497850381792e-05	"4"	"SH3GL1"
"GFPT2"	1.75512810844718e-09	-0.235303216565422	0.197	0.302	4.10278746630614e-05	"4"	"GFPT2"
"UQCRFS1"	1.89752751732164e-09	-0.222497232817208	0.368	0.483	4.43566032449105e-05	"4"	"UQCRFS1"
"ITGAV"	1.9172842409874e-09	0.205309037071859	0.568	0.46	4.48184364173215e-05	"4"	"ITGAV"
"SARS"	1.97190080322882e-09	-0.238764566362936	0.383	0.488	4.60951531762769e-05	"4"	"SARS"
"LRPAP1"	2.0976350641059e-09	-0.231332667377164	0.525	0.621	4.90343172585396e-05	"4"	"LRPAP1"
"PPIC"	2.11930771518031e-09	0.173812622010861	0.897	0.829	4.9540937150055e-05	"4"	"PPIC"
"CNBP"	2.15854031787567e-09	-0.220673407100513	0.759	0.839	5.04580384706616e-05	"4"	"CNBP"
"MSRB3"	2.39147112924464e-09	0.196051875358811	0.542	0.437	5.59030291172226e-05	"4"	"MSRB3"
"ZC2HC1A"	2.41864236541848e-09	0.171134152424986	0.401	0.298	5.65381839340224e-05	"4"	"ZC2HC1A"
"LTBP2"	2.42448223550296e-09	-0.308874338145977	0.341	0.454	5.66746967371171e-05	"4"	"LTBP2"
"UBTD2"	2.51845489062652e-09	0.191522087873786	0.259	0.174	5.88714015232856e-05	"4"	"UBTD2"
"RANBP9"	2.77294551760992e-09	0.178204777365178	0.271	0.183	6.48203744196495e-05	"4"	"RANBP9"
"DCN"	2.89100623009262e-09	-0.235301324314787	1	0.998	6.75801616346451e-05	"4"	"DCN"
"TRAPPC2L"	2.92218811042782e-09	-0.229058647263277	0.346	0.46	6.83090692693607e-05	"4"	"TRAPPC2L"
"AKT1"	2.94382448513771e-09	0.19738601125436	0.286	0.198	6.8814841164579e-05	"4"	"AKT1"
"SFT2D2"	2.99760636522564e-09	0.22148256803176	0.371	0.281	7.00720463935145e-05	"4"	"SFT2D2"
"GPR107"	3.25436269583264e-09	0.160819918047361	0.28	0.189	7.60739823777838e-05	"4"	"GPR107"
"CYB5A"	3.36487152531571e-09	-0.254610554661854	0.532	0.626	7.86572367757801e-05	"4"	"CYB5A"
"PPP1R15A"	3.48571088272841e-09	-0.323851066976492	0.416	0.509	8.14819775946594e-05	"4"	"PPP1R15A"
"FXYD5"	3.49898912327428e-09	0.201795344010668	0.642	0.54	8.17923697456595e-05	"4"	"FXYD5"
"CDKN1A"	4.12721444062857e-09	-0.21620158015069	0.313	0.429	9.64777647641334e-05	"4"	"CDKN1A"
"TMEM189"	4.19417180573775e-09	0.169871352158507	0.28	0.191	9.80429601309257e-05	"4"	"TMEM189"
"FBXO11"	4.22886836784334e-09	0.186771363790311	0.29	0.202	9.88540269667059e-05	"4"	"FBXO11"
"EFR3A"	4.24935547217433e-09	0.196116447563389	0.409	0.312	9.93329335175472e-05	"4"	"EFR3A"
"TMEM204"	4.3550022785665e-09	-0.33801863430579	0.454	0.548	0.000101802533263771	"4"	"TMEM204"
"SGCD"	4.50480832572005e-09	0.211314803057058	0.349	0.257	0.000105304399422032	"4"	"SGCD"
"PET100"	4.70996949166271e-09	0.211580736412001	0.717	0.635	0.000110100246837108	"4"	"PET100"
"LYRM5"	4.93809227773663e-09	-0.169269746803189	0.204	0.316	0.000115432845084371	"4"	"LYRM5"
"HOOK3"	5.05982345129456e-09	0.201666661952209	0.455	0.355	0.000118278432997462	"4"	"HOOK3"
"SAMD4B"	5.34233801357535e-09	0.209103495371325	0.387	0.293	0.000124882493405337	"4"	"SAMD4B"
"TMEM167A"	5.49741781108004e-09	0.212459283790582	0.668	0.573	0.000128507638751807	"4"	"TMEM167A"
"ATP6V1G1"	5.7292578992315e-09	0.175084913968954	0.857	0.847	0.000133927132652436	"4"	"ATP6V1G1"
"PRNP"	6.04675821173793e-09	-0.278892935908309	0.496	0.592	0.000141349019957586	"4"	"PRNP"
"COPG1"	6.09080131427976e-09	0.22425242866707	0.396	0.304	0.000142378571522604	"4"	"COPG1"
"ATL3"	6.17917325111255e-09	0.204676556845716	0.451	0.35	0.000144444353918007	"4"	"ATL3"
"SHFM1"	6.76476348307237e-09	0.192019505932346	0.9	0.871	0.0001581331111803	"4"	"SHFM1"
"FKBP14"	7.02911717078585e-09	0.221527434260684	0.384	0.291	0.00016431264298429	"4"	"FKBP14"
"LNPEP"	7.08453094382908e-09	0.182115200150784	0.283	0.196	0.000165607995342948	"4"	"LNPEP"
"EIF5AL1"	7.15012122286842e-09	-0.161410464970787	0.175	0.284	0.000167141233705772	"4"	"EIF5AL1"
"DDX17"	7.19910405175752e-09	0.192389767992474	0.796	0.715	0.000168286256313884	"4"	"DDX17"
"ABHD14A"	7.3342612350457e-09	-0.228457697468272	0.175	0.274	0.000171445690630428	"4"	"ABHD14A"
"C10orf10"	7.66957158540835e-09	-0.681396929384563	0.435	0.521	0.000179283905380506	"4"	"C10orf10"
"GALNT10"	7.70810441065019e-09	0.19079656002341	0.268	0.184	0.000180184648703359	"4"	"GALNT10"
"IL13RA1"	8.16781253895066e-09	0.182137555288555	0.377	0.28	0.000190930785910511	"4"	"IL13RA1"
"CTDSPL"	8.63094860148096e-09	-0.195440263511324	0.177	0.278	0.000201757054508219	"4"	"CTDSPL"
"PTS"	8.74033092517831e-09	0.217724556112863	0.504	0.41	0.000204313975706968	"4"	"PTS"
"HLA-DRA"	8.93033940655815e-09	0.412165103284555	0.754	0.65	0.000208755613967703	"4"	"HLA-DRA"
"CRIP2"	9.42622992869183e-09	-0.240420677925191	0.439	0.541	0.0002203475508131	"4"	"CRIP2"
"KCTD12"	9.74924773906618e-09	-0.29200841867345	0.275	0.384	0.000227898415148411	"4"	"KCTD12"
"RTN3"	9.84686672070644e-09	-0.217916514909801	0.365	0.467	0.000230180356463234	"4"	"RTN3"
"SNX9"	1.00852632960393e-08	0.240728140516054	0.536	0.454	0.000235753114808215	"4"	"SNX9"
"ALDH9A1"	1.11992959727972e-08	-0.182035857395833	0.164	0.261	0.000261794742660108	"4"	"ALDH9A1"
"CDC42BPA"	1.18900597097388e-08	0.224906677517679	0.394	0.306	0.000277942035774854	"4"	"CDC42BPA"
"SF3B1"	1.2350444148079e-08	0.184390039686933	0.625	0.533	0.000288703982405494	"4"	"SF3B1"
"PTGR1"	1.24511677747937e-08	-0.176697725491876	0.18	0.278	0.000291058497903578	"4"	"PTGR1"
"TAP1"	1.25211600433646e-08	0.15978123203309	0.32	0.228	0.000292694637173691	"4"	"TAP1"
"FHL3"	1.27314391829342e-08	-0.155609553214266	0.214	0.321	0.00029761012234027	"4"	"FHL3"
"CYC1"	1.27598461541797e-08	-0.195274450166231	0.387	0.493	0.000298274163700105	"4"	"CYC1"
"TAOK1"	1.27892506450016e-08	0.228375705698549	0.336	0.249	0.000298961523077557	"4"	"TAOK1"
"USMG5"	1.28102691070168e-08	0.193234417582655	0.93	0.889	0.000299452850645625	"4"	"USMG5"
"TP53I13"	1.30471574610215e-08	0.187696509301944	0.464	0.364	0.000304990352808838	"4"	"TP53I13"
"ECH1"	1.35320615994651e-08	-0.220254629235351	0.528	0.607	0.000316325471949097	"4"	"ECH1"
"UBL3"	1.37596570859064e-08	0.175744549096054	0.422	0.324	0.000321645744040147	"4"	"UBL3"
"PTGES3"	1.38402855765807e-08	-0.227256999905346	0.709	0.789	0.00032353051563815	"4"	"PTGES3"
"C11orf58"	1.40117938012813e-08	-0.21207931355439	0.725	0.79	0.000327539691898751	"4"	"C11orf58"
"PQLC3"	1.4292414781021e-08	-0.209226439968612	0.301	0.407	0.000334099487921148	"4"	"PQLC3"
"C1orf54"	1.44736968569434e-08	-0.196205948261675	0.288	0.399	0.00033833713772791	"4"	"C1orf54"
"DAPK3"	1.48145181530311e-08	0.174346889823378	0.384	0.287	0.000346304176345256	"4"	"DAPK3"
"MTCH1"	1.52827651706805e-08	-0.217494093741178	0.49	0.581	0.000357249918629828	"4"	"MTCH1"
"QKI"	1.52877011481964e-08	0.220013420189486	0.47	0.375	0.000357365302040238	"4"	"QKI"
"RPS21"	1.5527578440845e-08	-0.17351783040331	0.946	0.981	0.000362972673633192	"4"	"RPS21"
"ITGBL1"	1.57583025652378e-08	-0.400236259270503	0.41	0.488	0.000368366080764999	"4"	"ITGBL1"
"TMEM179B"	1.58475077116449e-08	-0.206252046497515	0.339	0.446	0.00037045134026741	"4"	"TMEM179B"
"ABI1"	1.62341505641132e-08	0.220282132560656	0.33	0.243	0.00037948950358671	"4"	"ABI1"
"ATRX"	1.62983733363652e-08	0.205279603454097	0.633	0.547	0.000380990775110874	"4"	"ATRX"
"SNHG18"	1.75571059422093e-08	0.182537200443566	0.387	0.295	0.000410414908505084	"4"	"SNHG18"
"GLIS3"	1.995932254858e-08	0.196243317270551	0.306	0.218	0.000466569123895606	"4"	"GLIS3"
"SCUBE2"	2.00372321846835e-08	0.139767459125099	0.274	0.185	0.000468390339549161	"4"	"SCUBE2"
"CTTN"	2.26787287880542e-08	0.250893640068293	0.625	0.545	0.000530137964149554	"4"	"CTTN"
"OCIAD2"	2.28230073035378e-08	0.181477644934357	0.359	0.27	0.000533510618727499	"4"	"OCIAD2"
"YBX3"	2.28455341737353e-08	-0.251503093433471	0.716	0.769	0.000534037206845236	"4"	"YBX3"
"PARK7"	2.45018470729609e-08	-0.189023012958752	0.823	0.863	0.000572755177177535	"4"	"PARK7"
"HTRA3"	2.45264227211934e-08	0.220940613436777	0.642	0.55	0.000573329657530616	"4"	"HTRA3"
"ANKS3"	2.45876356263066e-08	0.174036736596962	0.274	0.193	0.000574760570400544	"4"	"ANKS3"
"ATP5A1"	2.53888176978382e-08	-0.200235878173507	0.529	0.637	0.000593489002504666	"4"	"ATP5A1"
"ZC3H11A"	2.5540370002875e-08	0.212146860493618	0.438	0.346	0.000597031689187207	"4"	"ZC3H11A"
"TRIM22"	2.61190537090312e-08	0.193318513136929	0.432	0.341	0.000610558999502314	"4"	"TRIM22"
"SUPT20H"	2.62707103169153e-08	0.162970099891409	0.262	0.18	0.000614104124368211	"4"	"SUPT20H"
"OCIAD1"	2.64499661589248e-08	-0.195684937743717	0.507	0.624	0.000618294408931025	"4"	"OCIAD1"
"IMP3"	2.69623356906449e-08	-0.201822790610632	0.27	0.368	0.000630271559104515	"4"	"IMP3"
"MPZL1"	2.7151941709885e-08	0.210119830520169	0.6	0.522	0.000634703789410272	"4"	"MPZL1"
"SLC44A2"	2.8346947613085e-08	0.165627095120645	0.307	0.222	0.000662638247403475	"4"	"SLC44A2"
"RNMT"	2.89060188921838e-08	0.227670153529011	0.486	0.399	0.000675707097623689	"4"	"RNMT"
"SYPL1"	3.09007137992627e-08	-0.206155151503197	0.414	0.514	0.000722335085771565	"4"	"SYPL1"
"GFPT1"	3.13969092139595e-08	0.196696603892052	0.348	0.265	0.000733934149785517	"4"	"GFPT1"
"ATP2B1"	3.40349558193583e-08	-0.203021990996005	0.178	0.274	0.000795601127233319	"4"	"ATP2B1"
"BLVRB"	3.68573169613297e-08	-0.216566047943886	0.364	0.462	0.000861576641288044	"4"	"BLVRB"
"NFE2L2"	3.8439819575863e-08	-0.245801054401069	0.568	0.639	0.000898569222405375	"4"	"NFE2L2"
"ZFAS1"	3.84884896261221e-08	-0.199600915088757	0.822	0.862	0.000899706933500231	"4"	"ZFAS1"
"ENTPD1"	3.99853241835414e-08	0.134811899333253	0.326	0.23	0.000934696938114464	"4"	"ENTPD1"
"MRPL24"	4.30881457448003e-08	-0.184172136973784	0.259	0.362	0.00100722849493045	"4"	"MRPL24"
"CAPN2"	4.73051843071061e-08	0.170166483168098	0.643	0.557	0.00110580598836291	"4"	"CAPN2"
"LEF1"	5.1743537030815e-08	0.160810312475594	0.296	0.209	0.00120955692163233	"4"	"LEF1"
"ASAP1"	5.17746549372927e-08	0.18635218270426	0.401	0.312	0.00121028433381415	"4"	"ASAP1"
"GMFG"	5.20812904356048e-08	0.169700040888691	0.296	0.212	0.0012174522452227	"4"	"GMFG"
"CYCS"	5.21202187127346e-08	-0.286608431768589	0.551	0.619	0.00121836223262888	"4"	"CYCS"
"SF1"	5.35946297462996e-08	-0.224973679004033	0.509	0.6	0.0012528280649495	"4"	"SF1"
"MGMT"	5.55506123307841e-08	-0.205882383704525	0.335	0.439	0.00129855111384441	"4"	"MGMT"
"LITAF"	5.60860268068429e-08	-0.251136930828363	0.474	0.567	0.00131106696263676	"4"	"LITAF"
"NKTR"	5.69006960519275e-08	0.203864548461645	0.6	0.512	0.00133011067090986	"4"	"NKTR"
"DLG1"	5.93472316804363e-08	0.162401300390266	0.268	0.187	0.00138730088776188	"4"	"DLG1"
"PHLDA2"	6.03766423870743e-08	-0.269497917680812	0.226	0.322	0.00141136439244025	"4"	"PHLDA2"
"LGALS3"	6.11673846618547e-08	-0.231127525155205	0.825	0.872	0.00142984878385551	"4"	"LGALS3"
"NDUFB9"	6.29967959621273e-08	-0.211258782487987	0.623	0.701	0.00147261310241069	"4"	"NDUFB9"
"ARL2BP"	6.33590519411877e-08	0.194811966941505	0.549	0.469	0.0014810811981772	"4"	"ARL2BP"
"LEPROT"	6.99805673076664e-08	0.185196007889751	0.791	0.741	0.00163586574138401	"4"	"LEPROT"
"RNF149"	7.30204946658942e-08	0.180493169204881	0.491	0.402	0.00170692708330994	"4"	"RNF149"
"EMP3"	7.47493426523889e-08	0.187671854128283	0.8	0.744	0.00174734063384224	"4"	"EMP3"
"HLA-DRB1"	7.48656362909911e-08	0.402889626243201	0.639	0.539	0.00175005911393821	"4"	"HLA-DRB1"
"SP100"	7.59642881637658e-08	0.211402091005596	0.539	0.468	0.00177574120011619	"4"	"SP100"
"AES"	7.77436366756887e-08	0.168017478761667	0.633	0.539	0.0018173352509309	"4"	"AES"
"RAN"	7.78126258708192e-08	-0.223808247015701	0.755	0.804	0.00181894794235627	"4"	"RAN"
"MIR4435-1HG"	7.8050901553474e-08	0.0910212137716988	0.617	0.503	0.00182451787471401	"4"	"MIR4435-1HG"
"ANO6"	7.87654550734589e-08	0.207588276308471	0.391	0.305	0.00184122127779717	"4"	"ANO6"
"IDH1"	8.16429348889527e-08	0.162490720498814	0.274	0.19	0.00190848524596416	"4"	"IDH1"
"KIAA0355"	8.27243568151481e-08	0.201083224728756	0.32	0.236	0.0019337645649109	"4"	"KIAA0355"
"SEP15"	8.37284989496045e-08	-0.197514228043369	0.7	0.761	0.00195723739144595	"4"	"SEP15"
"MDK"	8.37894626104695e-08	0.229079894198335	0.858	0.82	0.00195866247798234	"4"	"MDK"
"PHB"	8.57792257285733e-08	-0.185747669454901	0.401	0.507	0.00200517518063113	"4"	"PHB"
"PFDN4"	8.66443466867089e-08	0.196289554680844	0.635	0.559	0.00202539824814851	"4"	"PFDN4"
"FLNB"	8.73602332113076e-08	0.175810235016509	0.342	0.252	0.00204213281154753	"4"	"FLNB"
"ATP5F1"	8.77683278755589e-08	-0.201740950425149	0.5	0.592	0.00205167243241907	"4"	"ATP5F1"
"COPE"	9.01634738173128e-08	0.17370053604703	0.781	0.709	0.0021076613639535	"4"	"COPE"
"GYPC"	9.09983496530109e-08	-0.231657537701285	0.47	0.56	0.00212717742148878	"4"	"GYPC"
"DPP7"	9.7832750906476e-08	-0.207083836671992	0.484	0.575	0.00228693838518978	"4"	"DPP7"
"CCT4"	9.82599884003947e-08	-0.208958170821725	0.409	0.507	0.00229692548884763	"4"	"CCT4"
"WDR1"	1.01542773283566e-07	0.176741180986629	0.614	0.519	0.00237366386827663	"4"	"WDR1"
"REXO2"	1.06875546960799e-07	-0.19497316136527	0.596	0.675	0.00249832278575563	"4"	"REXO2"
"SSPN"	1.23237351707629e-07	-0.227016051103171	0.533	0.626	0.00288079633351753	"4"	"SSPN"
"FAM200B"	1.27428083779634e-07	-0.191977258721884	0.303	0.405	0.00297875888643273	"4"	"FAM200B"
"NDUFS4"	1.28916682118179e-07	-0.188012116134411	0.528	0.624	0.00301355636119456	"4"	"NDUFS4"
"HLA-F"	1.30088677211439e-07	0.219804983079232	0.388	0.307	0.0030409529184946	"4"	"HLA-F"
"NFKBIZ"	1.30484833061373e-07	-0.214824460080791	0.188	0.284	0.00305021345764266	"4"	"NFKBIZ"
"VAMP2"	1.31909498525549e-07	-0.221373328016587	0.667	0.736	0.00308351643753324	"4"	"VAMP2"
"DDX3X"	1.348135939841e-07	-0.199952731722933	0.313	0.414	0.00315140257297233	"4"	"DDX3X"
"CHD3"	1.41007695727557e-07	0.1827986365313	0.406	0.323	0.00329619589532738	"4"	"CHD3"
"MLTK"	1.44705740046048e-07	-0.202825856307616	0.309	0.408	0.00338264137931641	"4"	"MLTK"
"RPA2"	1.48933484969674e-07	-0.201100115714096	0.241	0.33	0.0034814691446511	"4"	"RPA2"
"LATS2"	1.5638132971524e-07	0.188910146070052	0.332	0.25	0.00365556996342345	"4"	"LATS2"
"ID4"	1.63636666930733e-07	-0.331832215849041	0.168	0.251	0.00382517072617283	"4"	"ID4"
"VAT1"	1.70743777691269e-07	0.199953778526215	0.464	0.374	0.0039913065473111	"4"	"VAT1"
"AHNAK2"	1.78837813500639e-07	0.164291012669991	0.265	0.186	0.00418051272839095	"4"	"AHNAK2"
"WDR83OS"	1.80350791905668e-07	-0.186518635217419	0.688	0.772	0.0042158801115869	"4"	"WDR83OS"
"MEST"	1.92463931615124e-07	-0.31257559841609	0.194	0.282	0.00449903686543514	"4"	"MEST"
"NHP2"	1.93026259370731e-07	-0.166501240893312	0.441	0.537	0.00451218183905021	"4"	"NHP2"
"HEBP2"	1.98152183520958e-07	0.200800015882871	0.487	0.398	0.00463200544198591	"4"	"HEBP2"
"MORF4L1"	2.01863852021256e-07	0.157307506037969	0.919	0.914	0.00471876940484888	"4"	"MORF4L1"
"TCEB2"	2.08563816901441e-07	0.135922295391066	0.967	0.944	0.00487538778388808	"4"	"TCEB2"
"EEF1A1"	2.09817684238593e-07	-0.109498021940182	1	1	0.00490469818676135	"4"	"EEF1A1"
"SCG5"	2.16151419104841e-07	-0.194637494980876	0.21	0.301	0.00505275557299477	"4"	"SCG5"
"TTC37"	2.27757651573872e-07	0.203251765129096	0.362	0.283	0.00532406286319083	"4"	"TTC37"
"PPP1R12A"	2.31389888024069e-07	0.183391620506239	0.572	0.489	0.00540897002245064	"4"	"PPP1R12A"
"MXRA7"	2.3292337158945e-07	0.18381642300396	0.472	0.384	0.00544481673427499	"4"	"MXRA7"
"NOB1"	2.36245523334566e-07	-0.158018657041838	0.18	0.27	0.00552247535346881	"4"	"NOB1"
"MRPS7"	2.41367704535134e-07	-0.170914415977749	0.281	0.379	0.0056422114612133	"4"	"MRPS7"
"SMDT1"	2.4782734996978e-07	-0.229832417181977	0.555	0.618	0.00579321213289357	"4"	"SMDT1"
"UBE2Q2"	2.49510215090469e-07	0.164866218110985	0.342	0.26	0.00583255078795481	"4"	"UBE2Q2"
"CCDC88A"	2.68792948902698e-07	0.163844552361399	0.255	0.179	0.00628330397354948	"4"	"CCDC88A"
"SMARCA2"	2.76693390902241e-07	-0.213210500940164	0.314	0.412	0.00646798470573078	"4"	"SMARCA2"
"PARP9"	2.76753586929484e-07	0.163514087190719	0.294	0.215	0.00646939184806361	"4"	"PARP9"
"MAP3K2"	2.8142301319505e-07	0.196289580965767	0.38	0.299	0.0065785443564475	"4"	"MAP3K2"
"LAMP5"	2.94307450410456e-07	-0.396069636395129	0.242	0.324	0.00687973096079483	"4"	"LAMP5"
"DPYSL2"	3.18341035250077e-07	-0.203218340513099	0.313	0.415	0.00744154004000581	"4"	"DPYSL2"
"GULP1"	3.21874987042129e-07	0.167073598600905	0.386	0.299	0.00752414969709682	"4"	"GULP1"
"MRPS26"	3.27858105432394e-07	-0.171230913220059	0.259	0.358	0.00766401107258765	"4"	"MRPS26"
"RNF213"	3.33339510362895e-07	0.214728930708647	0.422	0.343	0.00779214439424303	"4"	"RNF213"
"FAM3C"	3.44717915257061e-07	0.202186117275029	0.729	0.683	0.00805812598704905	"4"	"FAM3C"
"CANX"	3.59243032727724e-07	0.194725578363112	0.742	0.684	0.00839766513304328	"4"	"CANX"
"ACBD3"	3.73786016747532e-07	0.184562993218091	0.339	0.259	0.00873762192749031	"4"	"ACBD3"
"RBFOX2"	3.78999083775624e-07	0.167785144690296	0.457	0.372	0.008859482582339	"4"	"RBFOX2"
"AFAP1"	3.84530765479018e-07	0.174047422200293	0.291	0.217	0.00898879117383753	"4"	"AFAP1"
"SPCS2"	3.87186238201787e-07	-0.17569148673481	0.774	0.819	0.00905086550420498	"4"	"SPCS2"
"KLF9"	3.876213221377e-07	-0.260786345964098	0.49	0.572	0.00906103602629088	"4"	"KLF9"
"MAGED2"	3.92237076141526e-07	0.191658878336809	0.699	0.636	0.00916893389188431	"4"	"MAGED2"
"C11orf24"	4.07733418821201e-07	0.150397091165809	0.316	0.237	0.00953117639836439	"4"	"C11orf24"
"TUBA1B"	4.0915667856039e-07	-0.256667742183397	0.858	0.884	0.00956444651802767	"4"	"TUBA1B"
"HSPA13"	4.26023012731918e-07	0.161570464659584	0.267	0.191	0.00995871394562132	"4"	"HSPA13"
"CBX3"	4.49349621685462e-07	0.178674552847191	0.655	0.583	0.0105039967565194	"4"	"CBX3"
"CHPF2"	4.51833876650904e-07	0.164150739384581	0.257	0.184	0.0105620687005915	"4"	"CHPF2"
"DCTN3"	4.56985644694869e-07	-0.178814169830501	0.439	0.528	0.0106824964303872	"4"	"DCTN3"
"COL16A1"	4.60292057149126e-07	0.177505058336232	0.567	0.478	0.010759787127918	"4"	"COL16A1"
"SHC1"	4.63945512015235e-07	0.17671255150208	0.394	0.315	0.0108451902888681	"4"	"SHC1"
"SNAI2"	4.72342109622953e-07	-0.305067354895601	0.396	0.473	0.0110414691545461	"4"	"SNAI2"
"SMPD1"	4.82083505640232e-07	0.186083652505766	0.33	0.256	0.0112691840278461	"4"	"SMPD1"
"AP1S2"	4.8444868262295e-07	0.165863419719924	0.257	0.184	0.0113244724049941	"4"	"AP1S2"
"MGST3"	4.96044270395647e-07	0.160119563006204	0.899	0.871	0.0115955308647687	"4"	"MGST3"
"FKBP1A"	5.01010935053378e-07	-0.214256381414192	0.79	0.832	0.0117116316178078	"4"	"FKBP1A"
"NIFK"	5.03426012837658e-07	-0.177090131513801	0.28	0.376	0.0117680864760931	"4"	"NIFK"
"TIMM10"	5.03521344406678e-07	-0.182521719779789	0.242	0.329	0.0117703149468505	"4"	"TIMM10"
"CCT7"	5.04400671375991e-07	-0.185430080750691	0.397	0.498	0.0117908700940852	"4"	"CCT7"
"EXTL2"	5.11608722895571e-07	0.142177131489149	0.291	0.213	0.0119593655064069	"4"	"EXTL2"
"CMSS1"	5.18066630478973e-07	-0.163868894273364	0.171	0.259	0.0121103255540765	"4"	"CMSS1"
"PPP1R14B"	5.29991593053082e-07	0.203422744957877	0.412	0.335	0.0123890834792088	"4"	"PPP1R14B"
"COPS4"	5.47565621605165e-07	-0.15325730392122	0.187	0.274	0.0127998939706423	"4"	"COPS4"
"LINC00152"	5.48757887879633e-07	0.0210259440026133	0.717	0.612	0.0128277643870743	"4"	"LINC00152"
"MICU1"	5.54511037581141e-07	0.169907405245596	0.403	0.316	0.0129622500144968	"4"	"MICU1"
"RHBDD2"	5.54725245373819e-07	-0.178809234484384	0.245	0.337	0.0129672573358584	"4"	"RHBDD2"
"GABARAP"	5.67027729866799e-07	-0.22156115807525	0.668	0.733	0.0132548402133663	"4"	"GABARAP"
"UAP1"	5.86578373351268e-07	-0.363797067822639	0.314	0.394	0.0137118560554592	"4"	"UAP1"
"YWHAH"	6.07265763835782e-07	0.192952672864545	0.672	0.598	0.0141954444954252	"4"	"YWHAH"
"TOMM22"	6.18122730463255e-07	-0.184346903052656	0.335	0.429	0.014449236947309	"4"	"TOMM22"
"SUMO2"	6.26783367739798e-07	-0.147440336220327	0.933	0.96	0.0146516880042855	"4"	"SUMO2"
"VDAC2"	6.60649480174216e-07	-0.195469021327354	0.6	0.67	0.0154433422485525	"4"	"VDAC2"
"PSMC5"	6.608577023298e-07	-0.190375801935818	0.471	0.558	0.0154482096496614	"4"	"PSMC5"
"TMX4"	6.77007856090705e-07	-0.168207259425991	0.251	0.346	0.0158257356439763	"4"	"TMX4"
"SRM"	6.78806316209881e-07	-0.172294388144285	0.371	0.461	0.0158677764477222	"4"	"SRM"
"HSPH1"	7.17979025670638e-07	-0.299182387142591	0.219	0.311	0.0167834777040768	"4"	"HSPH1"
"CTNNA1"	7.30662338855081e-07	0.204654048509735	0.59	0.523	0.0170799628330764	"4"	"CTNNA1"
"RP11-14N7.2"	7.364891150338e-07	0.178639202007808	0.397	0.316	0.0172161695530301	"4"	"RP11-14N7.2"
"SMCO4"	7.53343628174881e-07	0.163279197337115	0.413	0.333	0.017610160652216	"4"	"SMCO4"
"PAPOLA"	7.54172179705814e-07	0.164967975415848	0.648	0.57	0.0176295288728031	"4"	"PAPOLA"
"DEK"	7.58016519802839e-07	0.178116189316547	0.694	0.641	0.0177193941669112	"4"	"DEK"
"RPS17"	7.62571000631954e-07	-0.146654168936176	0.191	0.281	0.0178258597107726	"4"	"RPS17"
"ZBTB38"	7.63487526349632e-07	0.176908459233392	0.457	0.373	0.017847284415949	"4"	"ZBTB38"
"CAMK2N1"	7.81938624007348e-07	-0.174477105737452	0.293	0.391	0.0182785972747958	"4"	"CAMK2N1"
"ATXN2"	8.04329643280284e-07	0.167808223899541	0.314	0.236	0.0188020097413199	"4"	"ATXN2"
"PKN1"	8.12681661686178e-07	0.210650680440577	0.27	0.201	0.0189972465235761	"4"	"PKN1"
"IKBIP"	8.18415539789981e-07	0.202209184028246	0.438	0.36	0.0191312816581306	"4"	"IKBIP"
"EMC7"	8.47560623081805e-07	-0.171385178424407	0.487	0.583	0.0198125771251603	"4"	"EMC7"
"TMEM261"	8.50089917518266e-07	-0.171865964975678	0.393	0.494	0.019871701911907	"4"	"TMEM261"
"SFXN3"	8.55027714165473e-07	0.169071171434368	0.29	0.214	0.0199871278463321	"4"	"SFXN3"
"HEG1"	8.5684475353287e-07	0.193285913216386	0.406	0.327	0.0200296029585844	"4"	"HEG1"
"ZNF593"	8.63061771755106e-07	-0.181712317309528	0.254	0.342	0.0201749319765474	"4"	"ZNF593"
"AMD1"	8.91208908144369e-07	-0.202220970481006	0.193	0.275	0.0208328994367828	"4"	"AMD1"
"PVRL2"	8.92449692745442e-07	0.179102034461271	0.522	0.44	0.0208619040176174	"4"	"PVRL2"
"FUT8"	9.13366448742267e-07	0.173215771493717	0.294	0.219	0.0213508541057992	"4"	"FUT8"
"TMEM259"	9.1711217246371e-07	0.174470727341665	0.354	0.281	0.0214384141435117	"4"	"TMEM259"
"C10orf32"	9.45619986348577e-07	-0.175682573650279	0.335	0.428	0.0221048128008843	"4"	"C10orf32"
"SFXN1"	9.70757076003358e-07	0.18651036298006	0.255	0.188	0.0226924174086545	"4"	"SFXN1"
"IFITM1"	9.80055379374705e-07	-0.307008560857515	0.604	0.67	0.0229097745482631	"4"	"IFITM1"
"EIF3G"	9.87449645203487e-07	-0.178629508731932	0.622	0.7	0.0230826229062767	"4"	"EIF3G"
"SEPW1"	1.00377869213685e-06	-0.176759120117646	0.817	0.864	0.0234643307073909	"4"	"SEPW1"
"CAPZA1"	1.00831053617577e-06	0.180519136667264	0.575	0.489	0.0235702670936449	"4"	"CAPZA1"
"NONO"	1.02256705960809e-06	0.17152197769653	0.606	0.529	0.0239035275853986	"4"	"NONO"
"ZNF451"	1.04867205238987e-06	0.162581718498722	0.307	0.232	0.0245137578966657	"4"	"ZNF451"
