"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"GNB2L1"	4.79960467711358e-15	0.155659051428285	0.993	0.993	1.12195558932207e-10	"1"	"GNB2L1"
"SESN3"	5.28834412903383e-15	0.300048217393082	0.338	0.243	1.23620332360295e-10	"1"	"SESN3"
"XIST"	5.67563417141843e-15	0.318859192482874	0.446	0.326	1.32673624391077e-10	"1"	"XIST"
"ERO1L"	5.79223304104016e-15	-0.179402561479132	0.138	0.257	1.35399239567355e-10	"1"	"ERO1L"
"NFIC"	5.96747618606392e-15	0.256953170327333	0.709	0.684	1.3949572332543e-10	"1"	"NFIC"
"LMCD1"	6.26825848014558e-15	-0.261419238026746	0.4	0.548	1.46526810231883e-10	"1"	"LMCD1"
"IGFBP3"	6.36198800421134e-15	-0.400193635307948	0.542	0.658	1.48717831586444e-10	"1"	"IGFBP3"
"MORF4L2"	6.54862526996459e-15	-0.246822309677374	0.744	0.838	1.53080664310692e-10	"1"	"MORF4L2"
"PERP"	7.07723253580623e-15	-0.310926978824408	0.387	0.514	1.65437387757006e-10	"1"	"PERP"
"VKORC1"	7.38775275004512e-15	-0.231610175064803	0.749	0.821	1.72696108285055e-10	"1"	"VKORC1"
"ANGPTL2"	8.83941853013651e-15	-0.217572333596799	0.249	0.385	2.06630247560471e-10	"1"	"ANGPTL2"
"NBL1"	9.90765673049808e-15	-0.381519941988648	0.877	0.886	2.31601383732123e-10	"1"	"NBL1"
"JAG1"	1.00920036405719e-14	0.302989198582622	0.341	0.252	2.35910677102009e-10	"1"	"JAG1"
"SYNPO2"	2.0503332767246e-14	0.261027206769083	0.377	0.28	4.79285906767143e-10	"1"	"SYNPO2"
"TGFB1"	2.12996480197647e-14	0.345959939592522	0.387	0.305	4.97900572110019e-10	"1"	"TGFB1"
"ALDH2"	2.22019528055736e-14	0.317905107666642	0.542	0.461	5.18992848783088e-10	"1"	"ALDH2"
"CILP"	2.26627448861885e-14	-0.220421615985722	0.144	0.256	5.29764324459542e-10	"1"	"CILP"
"SLC20A1"	2.39851269843083e-14	-0.231164248741581	0.203	0.327	5.60676328385191e-10	"1"	"SLC20A1"
"ID1"	2.71248357297118e-14	-0.294983164597761	0.206	0.326	6.34070160017743e-10	"1"	"ID1"
"PEA15"	2.99798330545509e-14	-0.182775528406647	0.338	0.491	7.00808577483182e-10	"1"	"PEA15"
"MPHOSPH8"	3.04542596597315e-14	0.24960977064377	0.661	0.614	7.11898773805883e-10	"1"	"MPHOSPH8"
"IQGAP1"	3.23807859215843e-14	-0.1953378534377	0.371	0.526	7.56933251702954e-10	"1"	"IQGAP1"
"SMDT1"	3.44443732251183e-14	0.272777372334803	0.649	0.603	8.05171668510365e-10	"1"	"SMDT1"
"TCF12"	3.89309758941335e-14	-0.163609511124903	0.201	0.331	9.10050492501265e-10	"1"	"TCF12"
"KIAA1217"	3.89998467757853e-14	-0.237390323936631	0.304	0.445	9.11660418230756e-10	"1"	"KIAA1217"
"FERMT2"	5.27724063409194e-14	-0.205675149233181	0.374	0.52	1.23360777062533e-09	"1"	"FERMT2"
"MBNL2"	5.80858705082872e-14	-0.170328758199324	0.192	0.316	1.35781530900172e-09	"1"	"MBNL2"
"C12orf23"	5.80873103235726e-14	-0.165614394196824	0.222	0.352	1.35784896612383e-09	"1"	"C12orf23"
"MYO1B"	6.41353428771405e-14	-0.165213735901429	0.172	0.292	1.49922777509604e-09	"1"	"MYO1B"
"PSIP1"	6.4303295843296e-14	0.274645629918787	0.482	0.398	1.50315384363289e-09	"1"	"PSIP1"
"ZBTB16"	6.70790453528454e-14	0.224584783156606	0.402	0.297	1.56803976416812e-09	"1"	"ZBTB16"
"RPL7A"	6.74223271454768e-14	0.146577463161333	0.996	0.994	1.57606431935267e-09	"1"	"RPL7A"
"TENC1"	6.82264871984034e-14	0.263493730526286	0.36	0.269	1.59486236474988e-09	"1"	"TENC1"
"PODNL1"	7.17670734568076e-14	-0.157856719647114	0.179	0.299	1.67762710912633e-09	"1"	"PODNL1"
"APOL1"	7.74959098062192e-14	0.321330100819378	0.491	0.418	1.81154438763018e-09	"1"	"APOL1"
"PGM3"	7.75351069086029e-14	-0.139828392498862	0.154	0.269	1.8124606590955e-09	"1"	"PGM3"
"NDUFS5"	8.80058522175864e-14	-0.188417988116132	0.883	0.939	2.0572248014383e-09	"1"	"NDUFS5"
"SAR1A"	8.86897099626527e-14	-0.196379283706248	0.407	0.556	2.07321066008697e-09	"1"	"SAR1A"
"GLT8D2"	9.03577382591357e-14	-0.196820802754853	0.396	0.545	2.11220248954556e-09	"1"	"GLT8D2"
"PDK4"	9.05456354612469e-14	0.0963158079488782	0.458	0.334	2.11659477454211e-09	"1"	"PDK4"
"CERCAM"	9.19586602781327e-14	-0.24763608348362	0.459	0.586	2.14962564266163e-09	"1"	"CERCAM"
"YWHAZ"	9.41288804261905e-14	-0.20234700375114	0.626	0.762	2.20035670884263e-09	"1"	"YWHAZ"
"RAB32"	9.86282836920668e-14	-0.192211293640066	0.232	0.358	2.30553475958575e-09	"1"	"RAB32"
"RPL17"	1.07229983881059e-13	0.24062664055288	0.92	0.92	2.50660810320364e-09	"1"	"RPL17"
"TXN"	1.16080402187667e-13	-0.203263201022585	0.856	0.903	2.7134954815389e-09	"1"	"TXN"
"DPP7"	1.35989755188126e-13	0.264528105203364	0.61	0.556	3.17889651727764e-09	"1"	"DPP7"
"COL6A1"	1.44265499126523e-13	-0.324798171852682	0.875	0.927	3.3723503075816e-09	"1"	"COL6A1"
"SEC61B"	1.61590684634323e-13	-0.183585870960155	0.828	0.89	3.77734384401192e-09	"1"	"SEC61B"
"SH3GLB1"	1.64414082736393e-13	-0.174861358106313	0.441	0.59	3.84334359804592e-09	"1"	"SH3GLB1"
"GOPC"	1.76394730283379e-13	-0.181367987629003	0.244	0.375	4.12340321510426e-09	"1"	"GOPC"
"C12orf57"	2.03055948984748e-13	0.197989254427437	0.89	0.882	4.74663586346747e-09	"1"	"C12orf57"
"RPL3"	2.0689264898857e-13	0.160808733837391	0.999	0.999	4.83632256275682e-09	"1"	"RPL3"
"CDC42EP3"	2.15951004671943e-13	-0.166993187862914	0.24	0.374	5.04807068521135e-09	"1"	"CDC42EP3"
"PODN"	2.18236312722525e-13	0.264726218148857	0.563	0.491	5.10149204620175e-09	"1"	"PODN"
"ARHGDIB"	2.33886273595039e-13	0.294667253022754	0.51	0.448	5.46732553155763e-09	"1"	"ARHGDIB"
"CLU"	2.38489597134904e-13	-0.513054800683945	0.623	0.72	5.57493282262551e-09	"1"	"CLU"
"GAPDH"	2.42512077865214e-13	-0.371304449504435	0.985	0.979	5.66896233217724e-09	"1"	"GAPDH"
"FAM198B"	3.30842626631777e-13	-0.198308820312178	0.376	0.517	7.73377724014443e-09	"1"	"FAM198B"
"NDUFC2"	3.48045209730026e-13	-0.232992198926638	0.759	0.839	8.1359048226491e-09	"1"	"NDUFC2"
"KRT7"	3.51994260618497e-13	-0.250641538917886	0.205	0.317	8.22821783621799e-09	"1"	"KRT7"
"PPIA"	3.54265562170689e-13	-0.164209872655829	0.947	0.967	8.28131178130202e-09	"1"	"PPIA"
"GLS"	4.07909709740485e-13	-0.187073889774584	0.251	0.38	9.53529737489359e-09	"1"	"GLS"
"HAND2"	4.28958059475726e-13	0.256241861105621	0.396	0.307	1.00273235983046e-08	"1"	"HAND2"
"NEDD9"	4.42185312668068e-13	-0.206288275935884	0.197	0.316	1.03365238689287e-08	"1"	"NEDD9"
"CAPZB"	4.54802647294393e-13	-0.238558393975796	0.806	0.857	1.06314666831537e-08	"1"	"CAPZB"
"MPLKIP"	4.57650831434285e-13	-0.202691011519602	0.33	0.465	1.06980458356079e-08	"1"	"MPLKIP"
"HSPA1B"	4.76222130558459e-13	-0.606417456465164	0.234	0.355	1.11321685239345e-08	"1"	"HSPA1B"
"RPS9"	5.93107077446143e-13	0.1447386375573	0.998	0.997	1.3864471042381e-08	"1"	"RPS9"
"RPS13"	6.01739307001985e-13	0.137041451617785	0.997	0.996	1.40662580404784e-08	"1"	"RPS13"
"SEPT6"	6.09867585919787e-13	0.24215814834344	0.317	0.231	1.4256264688461e-08	"1"	"SEPT6"
"CKLF"	6.16196063672593e-13	-0.214745292988031	0.352	0.487	1.44041991844105e-08	"1"	"CKLF"
"ADAMTS12"	6.89277204170361e-13	-0.194471081241083	0.192	0.305	1.61125439246864e-08	"1"	"ADAMTS12"
"RALA"	7.43199653334255e-13	-0.166908148164325	0.23	0.357	1.73730350963416e-08	"1"	"RALA"
"C1QTNF1"	7.5496612648732e-13	-0.150679200378665	0.161	0.271	1.76480881727676e-08	"1"	"C1QTNF1"
"NPDC1"	7.56744653708092e-13	0.26542635286174	0.498	0.422	1.76896630250804e-08	"1"	"NPDC1"
"PLEKHO1"	9.03691743826241e-13	-0.147267137631839	0.151	0.262	2.11246982036822e-08	"1"	"PLEKHO1"
"FXYD1"	9.07882713053552e-13	0.136806045855649	0.564	0.449	2.12226663003398e-08	"1"	"FXYD1"
"RBMX"	9.90343193656404e-13	0.237165780924693	0.663	0.623	2.31502624949121e-08	"1"	"RBMX"
"SOCS3"	9.98344022404744e-13	-0.400908621381519	0.349	0.465	2.33372898677333e-08	"1"	"SOCS3"
"PGK1"	1.09886053280728e-12	-0.31958096438968	0.539	0.655	2.56869638149029e-08	"1"	"PGK1"
"HIF1A"	1.23280132228568e-12	-0.239233650644525	0.361	0.489	2.88179637097499e-08	"1"	"HIF1A"
"STX12"	1.27849993507108e-12	-0.157205092196445	0.235	0.359	2.98862144822215e-08	"1"	"STX12"
"COL3A1"	1.47828289353246e-12	-0.443094819765954	0.984	0.958	3.45563409192147e-08	"1"	"COL3A1"
"TRAPPC1"	1.70159491095383e-12	-0.196846570445362	0.525	0.645	3.97764826384567e-08	"1"	"TRAPPC1"
"GARS"	1.88090239403383e-12	-0.150376798343887	0.205	0.326	4.39679743629349e-08	"1"	"GARS"
"MMP14"	2.03496543120073e-12	-0.617515660091473	0.727	0.767	4.75693519197483e-08	"1"	"MMP14"
"TMED9"	2.03729209929435e-12	-0.234035749703192	0.653	0.738	4.76237401131048e-08	"1"	"TMED9"
"NIPSNAP3A"	2.20929552384868e-12	-0.124965395257854	0.144	0.25	5.16444921654867e-08	"1"	"NIPSNAP3A"
"GPC6"	2.2987412509257e-12	-0.122007665858124	0.151	0.261	5.37353754816392e-08	"1"	"GPC6"
"DNAJA1"	2.31016713443139e-12	-0.305850448693419	0.539	0.655	5.40024669344682e-08	"1"	"DNAJA1"
"ACTN1"	2.37128925620157e-12	-0.267513944777057	0.638	0.736	5.54312576529678e-08	"1"	"ACTN1"
"PLD3"	2.49411538371036e-12	0.238322109704444	0.723	0.698	5.83024412096134e-08	"1"	"PLD3"
"SERTAD1"	2.49748056513802e-12	-0.215977497446813	0.211	0.326	5.83811056906663e-08	"1"	"SERTAD1"
"EPS8"	2.50491014866945e-12	0.260716744832915	0.486	0.408	5.85547796352971e-08	"1"	"EPS8"
"P4HA2"	2.58168826697172e-12	-0.159549831607929	0.244	0.37	6.03495449287308e-08	"1"	"P4HA2"
"COTL1"	2.90067002480928e-12	-0.162001866558186	0.216	0.337	6.78060624999416e-08	"1"	"COTL1"
"RPL19"	2.93923377225152e-12	0.122635271832396	0.999	0.999	6.87075286601515e-08	"1"	"RPL19"
"RPS27"	2.94803777197586e-12	0.122238304525643	1	1	6.89133309577078e-08	"1"	"RPS27"
"EIF1"	2.97024043267141e-12	-0.170690843573467	0.99	0.995	6.94323403541268e-08	"1"	"EIF1"
"TEAD1"	3.14695155450545e-12	-0.153841577595962	0.219	0.343	7.35631395381194e-08	"1"	"TEAD1"
"TGFB3"	3.26955594769834e-12	0.414638342039346	0.399	0.328	7.64291398333965e-08	"1"	"TGFB3"
"WASF2"	4.35215645702588e-12	0.212376974219141	0.7	0.651	1.01736009339437e-07	"1"	"WASF2"
"LUC7L3"	5.11806612528993e-12	0.231270544224696	0.701	0.655	1.19639913744777e-07	"1"	"LUC7L3"
"TGFB1I1"	5.91141232083468e-12	-0.230864328698545	0.454	0.571	1.38185174411832e-07	"1"	"TGFB1I1"
"RPS24"	5.95138620088904e-12	0.131374319340339	0.997	0.999	1.39119603831982e-07	"1"	"RPS24"
"OAZ1"	7.08990470366593e-12	-0.15777628189323	0.922	0.956	1.65733612352895e-07	"1"	"OAZ1"
"PLOD1"	7.54344339357425e-12	-0.159890133219838	0.289	0.416	1.76335532768192e-07	"1"	"PLOD1"
"CSAD"	7.6003780313753e-12	0.247427978930574	0.274	0.198	1.77666436861429e-07	"1"	"CSAD"
"RGS10"	7.62815366799969e-12	-0.140744055208026	0.187	0.299	1.78315720143161e-07	"1"	"RGS10"
"N4BP2L2"	7.83569741945934e-12	0.225178949175249	0.788	0.768	1.83167262877282e-07	"1"	"N4BP2L2"
"GABARAPL1"	7.8752195301838e-12	-0.165696903784439	0.234	0.354	1.84091131737576e-07	"1"	"GABARAPL1"
"LAMB1"	8.36484621992303e-12	0.243089969624673	0.651	0.599	1.95536645236921e-07	"1"	"LAMB1"
"RPS25"	8.51815797387258e-12	0.123735440423775	0.999	0.999	1.99120460797246e-07	"1"	"RPS25"
"EID1"	8.67682699743753e-12	0.164410291184003	0.957	0.947	2.028295078921e-07	"1"	"EID1"
"ATL3"	9.52982578496032e-12	-0.149515926825469	0.256	0.384	2.22769207549232e-07	"1"	"ATL3"
"TFPI"	1.03889860981738e-11	0.173057679157379	0.643	0.56	2.42852939030911e-07	"1"	"TFPI"
"UBE2H"	1.11565626962724e-11	-0.154397656865108	0.245	0.371	2.60795809588063e-07	"1"	"UBE2H"
"PYCR1"	1.15756357065068e-11	-0.160084201518551	0.169	0.272	2.70592060275303e-07	"1"	"PYCR1"
"ATP5J2"	1.17695739620054e-11	-0.168290589157857	0.748	0.842	2.75125560935838e-07	"1"	"ATP5J2"
"MARCKSL1"	1.25046140384606e-11	-0.21241620780744	0.353	0.473	2.92307857763056e-07	"1"	"MARCKSL1"
"CTSZ"	1.29726725993222e-11	-0.174990145239778	0.381	0.514	3.03249194681756e-07	"1"	"CTSZ"
"FMO1"	1.32391434070002e-11	0.193723179374162	0.271	0.188	3.09478216282038e-07	"1"	"FMO1"
"TUBB"	1.37111468699585e-11	-0.252954945127539	0.818	0.872	3.2051176923215e-07	"1"	"TUBB"
"ZNF704"	1.37727977249766e-11	0.225427906892396	0.264	0.185	3.21952919619052e-07	"1"	"ZNF704"
"PTTG1IP"	1.38410732359451e-11	-0.191312915534462	0.55	0.662	3.23548927963454e-07	"1"	"PTTG1IP"
"C19orf10"	1.38602020079211e-11	-0.197758208775875	0.663	0.751	3.23996082137163e-07	"1"	"C19orf10"
"AP2S1"	1.78636511258551e-11	-0.214125469463615	0.649	0.742	4.17580708717989e-07	"1"	"AP2S1"
"FBXO8"	1.82649913928388e-11	0.184772257073598	0.284	0.205	4.26962438799001e-07	"1"	"FBXO8"
"POMP"	1.84299449979579e-11	-0.169742161780734	0.777	0.85	4.30818394272264e-07	"1"	"POMP"
"UQCR10"	2.83823260062825e-11	-0.193356429287167	0.731	0.812	6.6346525272286e-07	"1"	"UQCR10"
"ACTR2"	3.034464589273e-11	-0.193060353664789	0.391	0.515	7.09336442388456e-07	"1"	"ACTR2"
"RPSAP58"	3.18939598063042e-11	0.260703167669292	0.767	0.758	7.45553204432167e-07	"1"	"RPSAP58"
"HN1"	3.47770645339894e-11	-0.142296237341031	0.271	0.396	8.12948660546536e-07	"1"	"HN1"
"CAP1"	3.66419225856436e-11	-0.181475824829273	0.613	0.723	8.56541582362005e-07	"1"	"CAP1"
"KATNBL1"	3.71150911409359e-11	-0.124631229593271	0.173	0.282	8.67602370510518e-07	"1"	"KATNBL1"
"HLA-C"	3.88647781472114e-11	0.24601400421124	0.961	0.96	9.08503053969213e-07	"1"	"HLA-C"
"GPNMB"	3.95174388069288e-11	0.225980127044099	0.802	0.779	9.23759649550767e-07	"1"	"GPNMB"
"KLF10"	4.38915922979998e-11	-0.216763263797066	0.269	0.38	1.02600986155804e-06	"1"	"KLF10"
"ZBED1"	4.70982534790001e-11	-0.126789613733645	0.161	0.265	1.10096877332511e-06	"1"	"ZBED1"
"VEGFA"	4.7235367406692e-11	-0.219340515727696	0.2	0.304	1.10417394849883e-06	"1"	"VEGFA"
"BRI3"	4.7869284747526e-11	-0.206502319164999	0.502	0.616	1.11899240025817e-06	"1"	"BRI3"
"FBN1"	4.84085881774569e-11	-0.193702812276774	0.657	0.75	1.13159915723623e-06	"1"	"FBN1"
"SEPW1"	5.09782597217471e-11	0.184465298785242	0.865	0.858	1.19166779925556e-06	"1"	"SEPW1"
"UBE2F"	5.67673555280133e-11	-0.11468994493938	0.165	0.27	1.32699370282284e-06	"1"	"UBE2F"
"MYEOV2"	5.97502033677846e-11	-0.176050556369945	0.644	0.758	1.39672075392533e-06	"1"	"MYEOV2"
"F3"	6.24142300392962e-11	0.338364762742798	0.522	0.446	1.45899504139859e-06	"1"	"F3"
"FLNA"	6.32350334924302e-11	-0.212689297144891	0.712	0.794	1.47818214291905e-06	"1"	"FLNA"
"RPL12"	6.63712807697946e-11	0.117310635698145	1	1	1.55149505927472e-06	"1"	"RPL12"
"RPS2"	6.64540579852286e-11	0.14010824413374	1	0.998	1.5534300594627e-06	"1"	"RPS2"
"ISCU"	6.7878960275588e-11	0.179843980312916	0.774	0.735	1.58673857540215e-06	"1"	"ISCU"
"NENF"	6.89537007000957e-11	0.19338285845387	0.812	0.796	1.61186170756544e-06	"1"	"NENF"
"SLC38A2"	6.96571665591017e-11	-0.222581221315715	0.445	0.574	1.62830592548556e-06	"1"	"SLC38A2"
"H3F3B"	6.9939501143557e-11	-0.147440111496811	0.983	0.992	1.63490577873179e-06	"1"	"H3F3B"
"RAB2A"	7.49155658749155e-11	-0.181870249562839	0.695	0.79	1.75122626789203e-06	"1"	"RAB2A"
"UQCRQ"	7.70822032397322e-11	-0.153300785539208	0.868	0.912	1.80187358293198e-06	"1"	"UQCRQ"
"RGS2"	7.80017016455618e-11	-0.446516720720688	0.353	0.461	1.82336777766665e-06	"1"	"RGS2"
"CD81"	7.94028762622281e-11	0.180283620485703	0.851	0.853	1.85612163550584e-06	"1"	"CD81"
"TPGS2"	8.35769942424271e-11	-0.12621058999336	0.217	0.333	1.95369581741098e-06	"1"	"TPGS2"
"LIMA1"	8.58154241282369e-11	-0.198361019216103	0.492	0.611	2.00602135442167e-06	"1"	"LIMA1"
"RPL14"	1.06368305600869e-10	0.105291758841536	0.997	0.998	2.48646551172592e-06	"1"	"RPL14"
"MGST3"	1.14642875136231e-10	-0.163388456145953	0.832	0.883	2.67989184918454e-06	"1"	"MGST3"
"BNC2"	1.14738708957313e-10	-0.129325195437044	0.22	0.335	2.68213206058614e-06	"1"	"BNC2"
"PLS3"	1.15450540905648e-10	-0.176956734439304	0.507	0.634	2.69877184421043e-06	"1"	"PLS3"
"NEDD8"	1.15644746259606e-10	-0.156453547807119	0.795	0.851	2.70331158856455e-06	"1"	"NEDD8"
"EPCAM"	1.18647247260003e-10	-0.169992348629274	0.162	0.259	2.77349805194983e-06	"1"	"EPCAM"
"PPP2CB"	1.50401075547101e-10	-0.122464010458453	0.24	0.36	3.51577554198903e-06	"1"	"PPP2CB"
"APP"	1.53241748950871e-10	0.195024233577351	0.853	0.831	3.58217912347555e-06	"1"	"APP"
"COMP"	1.62389566541135e-10	-0.0428589958707399	0.326	0.432	3.79601850746558e-06	"1"	"COMP"
"EPB41L2"	1.68887927169905e-10	0.233825850135228	0.58	0.526	3.94792418552371e-06	"1"	"EPB41L2"
"RPL35A"	1.69173994417453e-10	0.11226058845566	0.998	0.999	3.95461129350239e-06	"1"	"RPL35A"
"PPP1R14B"	1.7418510497136e-10	-0.141697659063514	0.251	0.364	4.07175101381052e-06	"1"	"PPP1R14B"
"CD151"	1.76648998068517e-10	-0.176634757806617	0.598	0.713	4.12934697884966e-06	"1"	"CD151"
"DCBLD1"	1.94092298974472e-10	-0.137168381562992	0.166	0.264	4.53710158082726e-06	"1"	"DCBLD1"
"CAPZA2"	2.17897709281979e-10	-0.169299668161414	0.516	0.644	5.09357685217554e-06	"1"	"CAPZA2"
"ATOX1"	2.18637701413688e-10	-0.178133260907723	0.601	0.691	5.11087490824637e-06	"1"	"ATOX1"
"ETS1"	2.4188108919942e-10	-0.122631861349211	0.175	0.278	5.65421234112565e-06	"1"	"ETS1"
"AKAP12"	2.57730683882074e-10	0.17859681846507	0.642	0.584	6.02471246642737e-06	"1"	"AKAP12"
"PMEPA1"	2.61298747311732e-10	-0.175755083781289	0.357	0.482	6.10811951715905e-06	"1"	"PMEPA1"
"LAMA4"	2.8265263500797e-10	-0.195709098564822	0.375	0.497	6.60728799594631e-06	"1"	"LAMA4"
"ITGAV"	3.07608987365636e-10	-0.144813362772752	0.367	0.494	7.1906676886591e-06	"1"	"ITGAV"
"ACTN4"	3.15209554772606e-10	-0.202964510530657	0.446	0.572	7.36833855236444e-06	"1"	"ACTN4"
"CREB3L1"	3.17070716490162e-10	-0.154681684717236	0.286	0.401	7.41184506867403e-06	"1"	"CREB3L1"
"PDLIM3"	3.18347284379431e-10	-0.275749027684959	0.517	0.613	7.44168611965357e-06	"1"	"PDLIM3"
"ARF6"	3.37627456594591e-10	-0.13705362485808	0.25	0.365	7.89237942535516e-06	"1"	"ARF6"
"KDELR3"	3.467655399084e-10	-0.172931113891142	0.324	0.44	8.10599126089875e-06	"1"	"KDELR3"
"FAM229B"	3.62760245258185e-10	-0.132521134479424	0.224	0.332	8.47988349315532e-06	"1"	"FAM229B"
"RAB13"	3.87343629028192e-10	0.261862441063536	0.603	0.572	9.05454467216301e-06	"1"	"RAB13"
"TMED7"	3.92163737085813e-10	-0.12579193594414	0.269	0.391	9.16721951811796e-06	"1"	"TMED7"
"ATF6B"	3.960374088042e-10	0.22577391590029	0.421	0.358	9.25777046820697e-06	"1"	"ATF6B"
"CDC42"	4.16777353868985e-10	-0.174850510448544	0.7	0.796	9.74258742404138e-06	"1"	"CDC42"
"THOC7"	4.19294932488262e-10	-0.147031876234577	0.409	0.542	9.80143834184562e-06	"1"	"THOC7"
"TNS1"	5.23242076658663e-10	0.25779305111582	0.453	0.392	1.22313067839729e-05	"1"	"TNS1"
"CLIC1"	5.45711988097306e-10	-0.173784097038467	0.813	0.862	1.27565634337626e-05	"1"	"CLIC1"
"WBP5"	5.52743369627929e-10	-0.169510034481902	0.81	0.883	1.29209290084225e-05	"1"	"WBP5"
"UBE2E2"	5.69404521093843e-10	-0.145255581679982	0.368	0.495	1.33104000850897e-05	"1"	"UBE2E2"
"PEX2"	5.8799815192743e-10	-0.108463705326881	0.183	0.285	1.37450447994556e-05	"1"	"PEX2"
"PPIB"	5.9915655303834e-10	-0.153397613030597	0.944	0.953	1.40058835838242e-05	"1"	"PPIB"
"HSP90B1"	6.31271011525539e-10	-0.175204481611456	0.881	0.915	1.4756591165421e-05	"1"	"HSP90B1"
"MEG3"	6.59154232274114e-10	-0.183456601040687	0.707	0.819	1.54083893336397e-05	"1"	"MEG3"
"GEM"	6.75895552191166e-10	-0.292678418423181	0.502	0.6	1.57997344280207e-05	"1"	"GEM"
"MIDN"	7.42096863790715e-10	-0.180137669383887	0.254	0.362	1.73472562879717e-05	"1"	"MIDN"
"ILK"	7.70551525682047e-10	-0.193611222262899	0.484	0.6	1.80124124643435e-05	"1"	"ILK"
"SGCD"	8.22046221118019e-10	-0.109987833163715	0.184	0.284	1.92161524648548e-05	"1"	"SGCD"
"DSE"	8.37260274045424e-10	-0.104102955706293	0.203	0.312	1.95717961660858e-05	"1"	"DSE"
"SFT2D1"	8.70776005293316e-10	-0.123876078432111	0.394	0.529	2.03552598997366e-05	"1"	"SFT2D1"
"WIPF1"	8.7691628062485e-10	-0.151843497520208	0.249	0.362	2.04987949758865e-05	"1"	"WIPF1"
"YAP1"	9.04253670553092e-10	-0.136009905378794	0.239	0.346	2.11378338028491e-05	"1"	"YAP1"
"NID2"	9.06107504522532e-10	-0.14019947393826	0.188	0.287	2.11811690257187e-05	"1"	"NID2"
"EIF3E"	9.06422179051013e-10	0.171226744458122	0.919	0.908	2.11885248574965e-05	"1"	"EIF3E"
"BAG3"	9.19488869956073e-10	-0.213944703053162	0.184	0.281	2.14939718240932e-05	"1"	"BAG3"
"RAB18"	9.38394234368162e-10	-0.140938360974196	0.379	0.508	2.19359036225902e-05	"1"	"RAB18"
"FAT1"	1.06875477512603e-09	-0.125555816332987	0.176	0.273	2.4983211623346e-05	"1"	"FAT1"
"RCN3"	1.07829819624857e-09	-0.18735180704605	0.626	0.718	2.52062986355066e-05	"1"	"RCN3"
"AZIN1"	1.10064116953404e-09	-0.134014073106892	0.247	0.359	2.57285879790277e-05	"1"	"AZIN1"
"NME1"	1.1519984496486e-09	-0.143477967543779	0.371	0.494	2.69291157589857e-05	"1"	"NME1"
"C4orf48"	1.17019262677824e-09	-0.172166076871605	0.565	0.684	2.73544228435682e-05	"1"	"C4orf48"
"CNBP"	1.23198394483647e-09	0.199289609082544	0.827	0.831	2.87988566944974e-05	"1"	"CNBP"
"FOXP1"	1.29419004016246e-09	-0.185193168269357	0.503	0.629	3.02529863788376e-05	"1"	"FOXP1"
"LGALS3BP"	1.30444790602632e-09	0.189975109103098	0.893	0.888	3.04927742512712e-05	"1"	"LGALS3BP"
"TMEM160"	1.39763461666571e-09	-0.162075251677895	0.373	0.488	3.26711067991775e-05	"1"	"TMEM160"
"PRKRA"	1.45711703531613e-09	-0.125012833375656	0.247	0.358	3.40615678175499e-05	"1"	"PRKRA"
"CD302"	1.52232657768646e-09	0.209908527942575	0.444	0.373	3.55859060799987e-05	"1"	"CD302"
"ACTA2"	1.52311620522498e-09	-0.518272857521091	0.825	0.835	3.5604364413339e-05	"1"	"ACTA2"
"PRKCDBP"	1.54201841613565e-09	-0.225218159118099	0.729	0.787	3.6046222495587e-05	"1"	"PRKCDBP"
"MAP4K4"	1.54587316883401e-09	-0.0997144748698937	0.185	0.285	3.61363311946638e-05	"1"	"MAP4K4"
"GNG11"	1.55670802366541e-09	0.13815399847893	0.811	0.784	3.63896067612026e-05	"1"	"GNG11"
"TNFSF13B"	1.57978594722196e-09	0.25371432954437	0.294	0.224	3.69290763022604e-05	"1"	"TNFSF13B"
"FOXO3"	1.59063085937887e-09	0.196211285343933	0.656	0.591	3.71825869688405e-05	"1"	"FOXO3"
"DDX21"	1.59224508935947e-09	-0.295859354924437	0.425	0.527	3.72203212088671e-05	"1"	"DDX21"
"RYBP"	1.59258125275829e-09	-0.110341102971676	0.168	0.265	3.72281793644778e-05	"1"	"RYBP"
"LINC00657"	1.66974909153999e-09	-0.136810134011562	0.569	0.698	3.90320547638388e-05	"1"	"LINC00657"
"RPS4Y1"	1.82354530082835e-09	-0.189585260450331	0.433	0.564	4.26271949521636e-05	"1"	"RPS4Y1"
"ABCA6"	1.83472897982824e-09	0.204925773059071	0.304	0.225	4.2888624632465e-05	"1"	"ABCA6"
"FKBP9"	1.91185005472436e-09	-0.148435351426129	0.341	0.463	4.46914068792367e-05	"1"	"FKBP9"
"HEXB"	2.13174043875757e-09	0.212885383523645	0.659	0.626	4.9831564496397e-05	"1"	"HEXB"
"RPL13A"	2.16880529042321e-09	0.107854497338088	1	1	5.06979924689329e-05	"1"	"RPL13A"
"SQSTM1"	2.19559145125093e-09	0.187908742490285	0.762	0.737	5.13241457644417e-05	"1"	"SQSTM1"
"BZW1"	2.24270182510641e-09	-0.140473870264438	0.506	0.643	5.24253978636875e-05	"1"	"BZW1"
"RPL18"	2.25373265551353e-09	0.0986106117081831	0.994	0.997	5.26832545552843e-05	"1"	"RPL18"
