"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"C1orf86"	5.27910725834026e-08	0.171901312028732	0.609	0.502	0.00123404411270962	"5"	"C1orf86"
"ARPC2"	5.71615255569478e-08	0.141245682486072	0.945	0.852	0.00133620782141921	"5"	"ARPC2"
"SCUBE2"	5.9809600471786e-08	0.129819444074616	0.279	0.185	0.00139810922062847	"5"	"SCUBE2"
"MYO6"	6.18416315735713e-08	0.116721269063668	0.381	0.273	0.0014456099796638	"5"	"MYO6"
"RANBP9"	6.51387401483506e-08	0.114821387900561	0.272	0.183	0.00152268318970784	"5"	"RANBP9"
"MZT2A"	6.63826744873012e-08	0.166882215529538	0.748	0.631	0.00155176139881515	"5"	"MZT2A"
"APH1A"	6.74487437545466e-08	0.134091998123077	0.534	0.419	0.00157668183400628	"5"	"APH1A"
"SLC35B1"	6.74765763186996e-08	0.134221518024188	0.282	0.196	0.00157733244802592	"5"	"SLC35B1"
"H2AFZ"	6.79575452118962e-08	0.145303817388552	0.806	0.691	0.00158857557687328	"5"	"H2AFZ"
"WIPI1"	6.99901438870959e-08	0.129357571234752	0.384	0.284	0.00163608960350475	"5"	"WIPI1"
"TMED1"	7.05868762179124e-08	0.133457291572789	0.332	0.238	0.00165003881846992	"5"	"TMED1"
"ITFG3"	7.17374216917623e-08	0.108124703246718	0.283	0.193	0.00167693396946663	"5"	"ITFG3"
"UQCC2"	7.49354332573196e-08	0.164747042546204	0.548	0.433	0.0017516906878231	"5"	"UQCC2"
"ARFRP1"	7.61129511030655e-08	0.141027076227562	0.362	0.266	0.00177921634498526	"5"	"ARFRP1"
"NME1-NME2"	7.65692873712124e-08	0.0980525198155748	0.252	0.166	0.00178988366158946	"5"	"NME1-NME2"
"SSB"	7.77399992269622e-08	-0.218873610358691	0.636	0.689	0.00181725022192947	"5"	"SSB"
"PSD3"	7.91586880471659e-08	0.125114583638752	0.317	0.22	0.00185041349179055	"5"	"PSD3"
"MT-CO1"	7.96869040684118e-08	-0.147570237046369	1	0.999	0.00186276106950319	"5"	"MT-CO1"
"MYL12A"	7.97160856659253e-08	0.143114146013052	0.987	0.945	0.00186344321852667	"5"	"MYL12A"
"TMEM106C"	8.18696427894968e-08	0.118211184935818	0.315	0.219	0.00191378476984728	"5"	"TMEM106C"
"CDK4"	8.27141190556972e-08	0.151197726333271	0.575	0.461	0.00193352524704598	"5"	"CDK4"
"DKK3"	8.28946454707789e-08	0.119104129588218	0.753	0.598	0.00193774523252493	"5"	"DKK3"
"ANAPC15"	8.49948901231803e-08	0.143507524446427	0.257	0.176	0.00198684055151946	"5"	"ANAPC15"
"SRGAP2"	8.52992204903901e-08	0.105635831451037	0.25	0.165	0.00199395457818336	"5"	"SRGAP2"
"IGFBP5"	8.57726623621874e-08	-0.473259393280703	0.751	0.78	0.00200502175537849	"5"	"IGFBP5"
"NUTF2"	9.26827400937304e-08	0.15978737491132	0.493	0.392	0.00216655173243104	"5"	"NUTF2"
"VCAM1"	9.36239847068699e-08	0.141257421261223	0.43	0.317	0.00218855426650779	"5"	"VCAM1"
"LGALS4"	9.47839390110383e-08	0.197234641495155	0.258	0.172	0.00221566935832203	"5"	"LGALS4"
"PLEC"	9.50499969353463e-08	0.138661452419071	0.62	0.491	0.00222188872836066	"5"	"PLEC"
"NXN"	9.74651216213513e-08	0.124242386682941	0.276	0.186	0.00227834468302071	"5"	"NXN"
"LAP3"	9.82022466699285e-08	-0.238545812015524	0.244	0.334	0.00229557571815625	"5"	"LAP3"
"GNAI3"	1.01143067250373e-07	0.127220080335088	0.474	0.36	0.00236432034004471	"5"	"GNAI3"
"SF3B14"	1.01786219829675e-07	0.166656524492405	0.872	0.765	0.00237935467473848	"5"	"SF3B14"
"CHCHD1"	1.02938523658757e-07	0.127550121290267	0.413	0.304	0.00240629092904711	"5"	"CHCHD1"
"PSIP1"	1.03584279776354e-07	-0.239404656387191	0.332	0.422	0.00242138612405205	"5"	"PSIP1"
"CDC42SE1"	1.03679620785815e-07	0.104472190069388	0.394	0.292	0.00242361481548921	"5"	"CDC42SE1"
"ASAP1"	1.03810916396403e-07	0.137908113784872	0.417	0.311	0.00242668398168233	"5"	"ASAP1"
"FCER1G"	1.05983426220578e-07	0.0909879637926182	0.391	0.28	0.00247746857133223	"5"	"FCER1G"
"PSMA2.1"	1.08705376481865e-07	0.168152892063413	0.822	0.721	0.00254109688064008	"5"	"PSMA2.1"
"MMADHC"	1.11609662061453e-07	0.154206710586873	0.561	0.449	0.00260898746034854	"5"	"MMADHC"
"CCDC104"	1.13601297730739e-07	0.153170891682289	0.461	0.354	0.00265554393575376	"5"	"CCDC104"
"ARPP19"	1.13994228542271e-07	0.137672991306019	0.532	0.42	0.00266472908640412	"5"	"ARPP19"
"PYCARD"	1.15192945078983e-07	0.115205620515822	0.381	0.276	0.0026927502841663	"5"	"PYCARD"
"TIMP3"	1.18814092965347e-07	-0.381430963270413	0.883	0.901	0.00277739823715795	"5"	"TIMP3"
"TRAF7"	1.19340986361264e-07	0.122449600573376	0.288	0.201	0.00278971489718091	"5"	"TRAF7"
"HSP90B1"	1.21990113898896e-07	-0.18235480503595	0.902	0.91	0.0028516409025006	"5"	"HSP90B1"
"POLR2H"	1.22241391349376e-07	0.147116623721742	0.416	0.312	0.00285751476418301	"5"	"POLR2H"
"IFI6"	1.27673213271167e-07	0.070077387987723	0.803	0.655	0.00298448903342679	"5"	"IFI6"
"EIF3H"	1.30102353368388e-07	0.158049839272297	0.874	0.77	0.00304127261233944	"5"	"EIF3H"
"COMMD5"	1.3016612941833e-07	0.134306476538379	0.332	0.241	0.00304276344128289	"5"	"COMMD5"
"PDGFRL"	1.34419086059014e-07	0.173058681430409	0.592	0.482	0.00314218055571552	"5"	"PDGFRL"
"CMSS1"	1.35471229683536e-07	0.119614528624149	0.335	0.239	0.00316677546508233	"5"	"CMSS1"
"ADAM10"	1.38920000997731e-07	0.103275261985431	0.287	0.197	0.00324739394332296	"5"	"ADAM10"
"SMPD1"	1.41086510873007e-07	0.129897011513338	0.35	0.255	0.00329803827816742	"5"	"SMPD1"
"CHMP2A"	1.45811953202072e-07	0.173799751819665	0.781	0.672	0.00340850021805163	"5"	"CHMP2A"
"YIPF3"	1.49162317082882e-07	0.163030343438892	0.622	0.514	0.00348681832412946	"5"	"YIPF3"
"SF1"	1.50217580096056e-07	-0.239093341219742	0.531	0.596	0.00351148615232542	"5"	"SF1"
"HLA-DQB1"	1.53098340634049e-07	0.111746757270161	0.342	0.247	0.00357882681066154	"5"	"HLA-DQB1"
"RAB13"	1.54371869434556e-07	0.137566978744911	0.696	0.563	0.00360859681990217	"5"	"RAB13"
"SYTL2"	1.57729148423584e-07	0.141878381345009	0.413	0.309	0.0036870765735497	"5"	"SYTL2"
"PLXDC2"	1.63009970347802e-07	-0.288862484723714	0.613	0.654	0.00381052106685022	"5"	"PLXDC2"
"MDK"	1.67476762977687e-07	0.16919567591133	0.912	0.814	0.00391493681136642	"5"	"MDK"
"EPAS1"	1.68356201505877e-07	-0.247477047428619	0.231	0.325	0.00393549456640139	"5"	"EPAS1"
"FHL1"	1.71732886491347e-07	-0.301274872497177	0.391	0.471	0.00401442795462172	"5"	"FHL1"
"GULP1"	1.72062440776429e-07	0.13154477581502	0.403	0.298	0.00402213161558981	"5"	"GULP1"
"TXNDC12"	1.77560180552351e-07	0.133310173842646	0.46	0.355	0.00415064678059175	"5"	"TXNDC12"
"SFXN3"	1.8454295281889e-07	0.119551751346583	0.304	0.213	0.00431387606509438	"5"	"SFXN3"
"RPS9"	1.87215084078791e-07	0.100033782075296	1	0.997	0.00437633980542582	"5"	"RPS9"
"PHLDA3"	1.92399408698868e-07	0.129817394565974	0.548	0.422	0.00449752857774474	"5"	"PHLDA3"
"BCL7C"	1.93587917298676e-07	0.127880420388947	0.463	0.353	0.00452531115477384	"5"	"BCL7C"
"GOLM1"	1.96869561715511e-07	0.135230732234297	0.455	0.349	0.00460202287466179	"5"	"GOLM1"
"TMED10"	2.02258313656701e-07	0.155175636527134	0.857	0.746	0.00472799034003905	"5"	"TMED10"
"FAM3A"	2.0537280883493e-07	0.0997931066619987	0.269	0.182	0.00480079477932532	"5"	"FAM3A"
"NOSIP"	2.10408966675968e-07	0.124372570809533	0.488	0.375	0.00491852000501744	"5"	"NOSIP"
"PCM1"	2.11927932765821e-07	-0.210602419012391	0.225	0.315	0.00495402735633383	"5"	"PCM1"
"LSAMP"	2.17505386756603e-07	-0.235684439552908	0.25	0.341	0.00508440592082236	"5"	"LSAMP"
"MRPL52"	2.18686231737724e-07	0.179066265088527	0.575	0.468	0.00511200935310104	"5"	"MRPL52"
"CDKN1A"	2.18878213774643e-07	0.117106877573005	0.526	0.404	0.00511649712519607	"5"	"CDKN1A"
"SNHG7"	2.27034842812215e-07	0.148109742187031	0.535	0.423	0.00530716648557833	"5"	"SNHG7"
"JAG1"	2.33421483325103e-07	-0.230633254202203	0.189	0.277	0.00545646059420762	"5"	"JAG1"
"TYROBP"	2.35814019217534e-07	0.094265210730109	0.397	0.295	0.00551238851322907	"5"	"TYROBP"
"RPS19BP1"	2.38608024426898e-07	0.13698920823682	0.638	0.511	0.00557770117900316	"5"	"RPS19BP1"
"BDP1"	2.41931715619117e-07	-0.196010581468508	0.18	0.267	0.00565539578431249	"5"	"BDP1"
"UBE2D2"	2.42980889474502e-07	0.157258228285062	0.677	0.561	0.00567992127235595	"5"	"UBE2D2"
"VTI1B"	2.43182837597078e-07	0.140504357731686	0.491	0.381	0.00568464201166929	"5"	"VTI1B"
"ROMO1"	2.44108571891891e-07	0.154645375387696	0.805	0.694	0.00570628197654484	"5"	"ROMO1"
"POLR2F"	2.45236207779986e-07	0.137511136092526	0.743	0.624	0.00573264159306495	"5"	"POLR2F"
"VEZT"	2.46552379731206e-07	0.154719323764681	0.398	0.296	0.00576340842859668	"5"	"VEZT"
"CCL5"	2.55397901875339e-07	-0.398238015187521	0.173	0.261	0.00597018135423793	"5"	"CCL5"
"EPS8"	2.56056996038234e-07	-0.278306453505561	0.354	0.429	0.00598558833938976	"5"	"EPS8"
"CCAR1"	2.58755538713498e-07	-0.214969475900399	0.231	0.322	0.00604866947296672	"5"	"CCAR1"
"CAPRIN1"	2.59114600659351e-07	0.132781755736469	0.466	0.362	0.00605706290501298	"5"	"CAPRIN1"
"NDUFB2"	2.59991191272292e-07	0.156056201080157	0.887	0.796	0.00607755408718111	"5"	"NDUFB2"
"SNRPC"	2.63018121803243e-07	0.15428819106489	0.498	0.402	0.00614831161527262	"5"	"SNRPC"
"S100A8"	2.76096694456493e-07	0.0223075574238008	0.266	0.18	0.00645403632961497	"5"	"S100A8"
"HNRNPAB"	2.77466416269871e-07	-0.22676695526616	0.354	0.44	0.00648605494672451	"5"	"HNRNPAB"
"EIF3A"	2.79710212646592e-07	-0.244467668537248	0.373	0.448	0.00653850593082673	"5"	"EIF3A"
"MRPS16"	2.88390051061898e-07	0.1210286435371	0.468	0.361	0.00674140583362292	"5"	"MRPS16"
"PPP1R2"	2.91933191192557e-07	0.190137177050749	0.567	0.454	0.0068242302773172	"5"	"PPP1R2"
"DDX21"	2.96295386574117e-07	-0.378495376878614	0.45	0.516	0.00692620095655656	"5"	"DDX21"
"PRCP"	2.98361146362989e-07	-0.240626973671269	0.384	0.465	0.00697449015738122	"5"	"PRCP"
"TOMM22"	3.00985803993874e-07	0.129054012081593	0.52	0.407	0.00703584415416081	"5"	"TOMM22"
"AKIRIN1"	3.01529905320655e-07	-0.202533375845274	0.192	0.279	0.00704856306677562	"5"	"AKIRIN1"
"FCGRT"	3.01691738374468e-07	-0.270690532341393	0.68	0.711	0.00705234607624156	"5"	"FCGRT"
"SRPRB"	3.15616671115004e-07	0.120846032807682	0.428	0.323	0.00737785530398432	"5"	"SRPRB"
"OPTN"	3.25804025196095e-07	0.15745370327044	0.531	0.419	0.00761599489298392	"5"	"OPTN"
"NTPCR"	3.32295453168664e-07	0.118622581588079	0.329	0.237	0.00776773851327069	"5"	"NTPCR"
"PNN"	3.3421673392284e-07	-0.235194477338738	0.409	0.486	0.0078126503721803	"5"	"PNN"
"COL15A1"	3.3555708787399e-07	-0.375575992688972	0.391	0.465	0.00784398248614238	"5"	"COL15A1"
"BCAP29"	3.4421798070883e-07	-0.230588864066271	0.312	0.395	0.00804643951704961	"5"	"BCAP29"
"UBXN1"	3.45472417993308e-07	0.144323919622296	0.698	0.591	0.00807576324301157	"5"	"UBXN1"
"HNRNPDL"	3.4589484516435e-07	-0.185673463415829	0.899	0.883	0.00808563790056185	"5"	"HNRNPDL"
"SRSF9"	3.49068689704218e-07	0.162652323709805	0.631	0.515	0.00815982969052581	"5"	"SRSF9"
"FXYD5"	3.52913723086305e-07	0.146308083228761	0.643	0.541	0.00824971119086547	"5"	"FXYD5"
"EPN1"	3.64589475565731e-07	0.10684405477621	0.357	0.26	0.00852264358082453	"5"	"EPN1"
"NUBP2"	3.77382977135402e-07	0.115818561448039	0.357	0.265	0.00882170447351717	"5"	"NUBP2"
"RHBDD2"	4.04074484895031e-07	0.134450066825496	0.417	0.316	0.00944564515890625	"5"	"RHBDD2"
"MT1M"	4.27803580262788e-07	-0.563240297242161	0.302	0.387	0.0100003364922229	"5"	"MT1M"
"PRR13"	4.28505802535206e-07	0.149960717672424	0.613	0.517	0.010016751640063	"5"	"PRR13"
"SLC25A26"	4.42634010750092e-07	0.126305497418299	0.304	0.217	0.0103470126352941	"5"	"SLC25A26"
"ESF1"	4.48716661420616e-07	-0.239926823201353	0.402	0.483	0.0104892006773683	"5"	"ESF1"
"SPATC1L"	4.59776101048934e-07	0.101492403656356	0.271	0.186	0.0107477261381199	"5"	"SPATC1L"
"BAX"	4.60508943590782e-07	0.179933117152393	0.622	0.524	0.0107648570653781	"5"	"BAX"
"TBL1XR1"	4.71436090993169e-07	0.108051341313496	0.498	0.389	0.0110202900630563	"5"	"TBL1XR1"
"RAB11A"	4.79910292841633e-07	0.144158297721776	0.671	0.553	0.011218383005466	"5"	"RAB11A"
"CISD3"	4.85297316896045e-07	0.108805778316809	0.373	0.274	0.011344310079762	"5"	"CISD3"
"IQGAP1"	4.8651275581306e-07	0.118409515994056	0.614	0.486	0.0113727221798861	"5"	"IQGAP1"
"EMC4"	5.0101570632592e-07	0.143191651947964	0.657	0.548	0.0117117431510747	"5"	"EMC4"
"TOM1"	5.14177298648066e-07	0.0955214732702487	0.302	0.211	0.0120194085331972	"5"	"TOM1"
"ATP6AP2"	5.14941264067542e-07	-0.199435158430464	0.762	0.767	0.0120372669888429	"5"	"ATP6AP2"
"COA3"	5.19390552756915e-07	0.151364378261479	0.494	0.392	0.0121412735612457	"5"	"COA3"
"FAM162A"	5.20022960859249e-07	0.154900078945643	0.696	0.598	0.0121560567330458	"5"	"FAM162A"
"FAM127A"	5.20780967412647e-07	0.13798634462887	0.723	0.599	0.012173775894238	"5"	"FAM127A"
"IRF2BPL"	5.25453946339732e-07	0.108672654931499	0.329	0.237	0.0122830114496376	"5"	"IRF2BPL"
"GFER"	5.31744444073717e-07	0.125318094940034	0.258	0.181	0.0124300581246672	"5"	"GFER"
"CRLS1"	5.33364925162086e-07	0.108438512452666	0.335	0.243	0.0124679384905889	"5"	"CRLS1"
"C19orf10"	5.36286045049376e-07	0.145472061399552	0.839	0.724	0.0125362225890742	"5"	"C19orf10"
"NUDT1"	5.67398108504181e-07	0.100270347148743	0.293	0.205	0.0132634981843937	"5"	"NUDT1"
"MRPL48"	5.67428772101071e-07	0.0931102350920054	0.268	0.184	0.0132642149766346	"5"	"MRPL48"
"DGCR6L"	5.68160219826541e-07	0.122404517636372	0.476	0.371	0.0132813132986652	"5"	"DGCR6L"
"ELN"	5.8287739491744e-07	-0.360919761576464	0.471	0.532	0.0136253419835901	"5"	"ELN"
"CSNK2B"	5.8438576529895e-07	0.135652147681899	0.746	0.643	0.0136606016496283	"5"	"CSNK2B"
"LAMP1"	5.90324646395687e-07	-0.213034759009793	0.759	0.768	0.0137994289341456	"5"	"LAMP1"
"NDUFB9"	5.91861838397357e-07	0.132895455774788	0.795	0.681	0.0138353623343766	"5"	"NDUFB9"
"PSMB8"	5.94332119432746e-07	0.133123206801662	0.564	0.454	0.0138931076238599	"5"	"PSMB8"
"FAM89B"	5.95037284239014e-07	0.137832495260486	0.342	0.254	0.0139095915563712	"5"	"FAM89B"
"FUT8"	6.00289252746392e-07	0.109859085254737	0.306	0.218	0.0140323615721997	"5"	"FUT8"
"RPL3"	6.17584056089753e-07	0.1017969572846	1	0.999	0.0144366448951541	"5"	"RPL3"
"SCNM1"	6.19219852515812e-07	0.127191929803525	0.324	0.235	0.0144748832724096	"5"	"SCNM1"
"UBE2E1"	6.43543387846885e-07	0.12842998894736	0.501	0.396	0.0150434702343088	"5"	"UBE2E1"
"C19orf24"	6.46904211381507e-07	0.143807851814883	0.455	0.36	0.0151220328452541	"5"	"C19orf24"
"CD59"	6.58148773374183e-07	0.132408074225303	0.953	0.895	0.0153848857263949	"5"	"CD59"
"PLXDC1"	6.62040942561153e-07	-0.276480533660763	0.189	0.274	0.0154758690733095	"5"	"PLXDC1"
"YBX1"	6.63630179096593e-07	-0.15588455543884	0.967	0.942	0.0155130190665619	"5"	"YBX1"
"SFRP4"	6.73217184166752e-07	-1.17602853930582	0.731	0.707	0.015737124897082	"5"	"SFRP4"
"TACC1"	6.82378538915981e-07	-0.264757378825265	0.51	0.562	0.0159512807257	"5"	"TACC1"
"RP11-345J4.5"	6.9009960142159e-07	0.118359848637267	0.315	0.228	0.0161317682828311	"5"	"RP11-345J4.5"
"SPG21"	6.9873164952062e-07	0.174677999151224	0.548	0.452	0.016333551039194	"5"	"SPG21"
"SNRPE"	7.19157129887491e-07	0.13476407904426	0.8	0.696	0.01681101706825	"5"	"SNRPE"
"UBE2I"	7.22713584113981e-07	0.163837592583492	0.735	0.646	0.0168941527422484	"5"	"UBE2I"
"PPP1R13L"	7.2890135440278e-07	0.128213397809358	0.263	0.186	0.0170387980605194	"5"	"PPP1R13L"
"ZNF593"	7.3036255241628e-07	0.0959867576337846	0.428	0.322	0.017072955025283	"5"	"ZNF593"
"GNPTAB"	7.3076551183393e-07	0.157613361709845	0.276	0.199	0.0170823746046299	"5"	"GNPTAB"
"MICA"	7.3711267247586e-07	0.112866635639465	0.25	0.172	0.0172307458317957	"5"	"MICA"
"RTFDC1"	7.53627665882735e-07	0.152676095035073	0.537	0.437	0.0176168003176748	"5"	"RTFDC1"
"MYCBP2"	7.60814780232882e-07	-0.203344144961501	0.257	0.348	0.0177848063027238	"5"	"MYCBP2"
"STK17A"	7.80310554699762e-07	0.131977639902142	0.397	0.301	0.0182405395266616	"5"	"STK17A"
"CCDC25"	7.82315141692489e-07	0.104546721494562	0.376	0.278	0.0182873987522036	"5"	"CCDC25"
"RBCK1"	7.83491097735418e-07	0.131246887609916	0.483	0.382	0.0183148879006631	"5"	"RBCK1"
"TAX1BP1"	7.84602365646263e-07	-0.226811696895108	0.409	0.479	0.018340864899347	"5"	"TAX1BP1"
"FOS"	7.96090688963827e-07	-0.0794284245967827	0.956	0.856	0.0186094159452184	"5"	"FOS"
"GOLGA4"	8.10564042632232e-07	-0.217035056019074	0.375	0.456	0.0189477450605711	"5"	"GOLGA4"
"C1QTNF6"	8.15746413954883e-07	0.111490101243361	0.28	0.197	0.0190688881726094	"5"	"C1QTNF6"
"IFT57"	8.16626612463256e-07	-0.215531024718814	0.328	0.41	0.0190894636929411	"5"	"IFT57"
"HSPA9"	8.20484315789897e-07	-0.236700959695059	0.397	0.474	0.0191796413659046	"5"	"HSPA9"
"OMD"	8.31662986637575e-07	-0.325016394163424	0.387	0.461	0.0194409539756399	"5"	"OMD"
"SLC25A1"	8.36547412690955e-07	0.0977557636207569	0.279	0.194	0.0195551323190638	"5"	"SLC25A1"
"VAMP3"	8.45082524174291e-07	0.127688923478056	0.38	0.284	0.0197546490850982	"5"	"VAMP3"
"UACA"	8.45529275847697e-07	-0.239295509400075	0.447	0.519	0.0197650923522158	"5"	"UACA"
"GPI"	8.71657022025253e-07	0.138618332558519	0.428	0.336	0.0203758545468623	"5"	"GPI"
"PABPC4"	8.74675857255915e-07	-0.210289674961322	0.32	0.403	0.0204464228392143	"5"	"PABPC4"
"DLC1"	8.74771565815312e-07	-0.247492637328533	0.321	0.399	0.0204486601224987	"5"	"DLC1"
"TMED7"	8.76915495378265e-07	0.103221124455978	0.468	0.359	0.0204987766199623	"5"	"TMED7"
"BRIX1"	9.06471560383712e-07	-0.209812484910166	0.219	0.3	0.0211896791955296	"5"	"BRIX1"
"SET"	9.14504255250689e-07	0.151009039897877	0.731	0.619	0.0213774514707401	"5"	"SET"
"MRPL36"	9.17825493176475e-07	0.11378219224838	0.487	0.378	0.0214550887284933	"5"	"MRPL36"
"MGAT1"	9.27837232108895e-07	0.132397331884661	0.543	0.435	0.0216891231377775	"5"	"MGAT1"
"GNB2L1"	9.30330002794689e-07	0.112218037872167	0.998	0.992	0.0217473941453286	"5"	"GNB2L1"
"BCLAF1"	9.38014051163832e-07	-0.219524626662774	0.361	0.442	0.0219270164600057	"5"	"BCLAF1"
"RAB27A"	9.46487751580356e-07	0.089436144866728	0.276	0.19	0.0221250976809424	"5"	"RAB27A"
"UBE2M"	9.60540263072672e-07	0.127820636776373	0.287	0.204	0.0224535891895868	"5"	"UBE2M"
"KNOP1"	9.74485378718541e-07	0.111481254585511	0.334	0.241	0.0227795702129246	"5"	"KNOP1"
"CTNNBIP1"	1.01348223412742e-06	0.108016936690806	0.279	0.196	0.0236911607049625	"5"	"CTNNBIP1"
"ATP1B3"	1.0176117616106e-06	-0.372352416178794	0.491	0.545	0.0237876925394094	"5"	"ATP1B3"
"RBM8A"	1.05888323531565e-06	0.116038602385189	0.724	0.621	0.0247524545087387	"5"	"RBM8A"
"TRADD"	1.07013045808005e-06	0.127688756505154	0.328	0.239	0.0250153695880792	"5"	"TRADD"
"MAT2A"	1.08367097655441e-06	-0.299824398112873	0.318	0.394	0.0253318927479359	"5"	"MAT2A"
"OAZ1"	1.0839809357255e-06	0.115906161698799	0.987	0.946	0.0253391383535193	"5"	"OAZ1"
"TMEM123"	1.08655268721656e-06	0.156310763697427	0.687	0.586	0.0253992556163744	"5"	"TMEM123"
"PAFAH1B2"	1.09591980161941e-06	0.103158449496233	0.428	0.326	0.0256182212826552	"5"	"PAFAH1B2"
"APOC1"	1.10328776347463e-06	0.0921366539079854	0.531	0.414	0.0257904547589829	"5"	"APOC1"
"TWIST1"	1.1101871541913e-06	0.0731698865440842	0.335	0.239	0.0259517349163758	"5"	"TWIST1"
"SSSCA1"	1.11725345392337e-06	0.111678374629488	0.367	0.273	0.0261169167389127	"5"	"SSSCA1"
"TAX1BP3"	1.15146401279597e-06	0.148097548419454	0.776	0.664	0.0269166227631186	"5"	"TAX1BP3"
"SLC9A3R2"	1.19764033305426e-06	0.092753304200107	0.444	0.337	0.0279960404254764	"5"	"SLC9A3R2"
"PRMT2"	1.19925254456779e-06	0.152275094969029	0.531	0.431	0.0280337274818167	"5"	"PRMT2"
"FAM133B"	1.20841622766785e-06	-0.267535447447957	0.425	0.492	0.0282479377379637	"5"	"FAM133B"
"JMJD1C"	1.21394025863827e-06	-0.245390059339433	0.441	0.507	0.0283770674859281	"5"	"JMJD1C"
"TMEM214"	1.24811831416566e-06	0.108034895148816	0.313	0.228	0.0291760137119365	"5"	"TMEM214"
"HMOX2"	1.28940126616757e-06	0.123649319416887	0.409	0.313	0.0301410439979331	"5"	"HMOX2"
"CLTC"	1.3220027090833e-06	0.114140030553103	0.554	0.453	0.0309031353275312	"5"	"CLTC"
"EGR1"	1.35723447227758e-06	-0.491448873394137	0.77	0.739	0.0317267130239606	"5"	"EGR1"
"FBXW5"	1.3661697323381e-06	0.114230667204215	0.4	0.304	0.0319355836631353	"5"	"FBXW5"
"TOLLIP"	1.3822990350141e-06	0.102820488360456	0.255	0.178	0.0323126222424897	"5"	"TOLLIP"
"RAB32"	1.3934204079041e-06	0.119326106883112	0.424	0.325	0.0325725954551662	"5"	"RAB32"
"EEF1D"	1.42366337812688e-06	0.102968834580349	0.991	0.971	0.0332795551270939	"5"	"EEF1D"
"PYURF"	1.46066806066355e-06	0.135027724990711	0.74	0.616	0.0341445765860712	"5"	"PYURF"
"TMBIM6"	1.50220792934776e-06	-0.181389365638313	0.868	0.873	0.0351156125564332	"5"	"TMBIM6"
"PDLIM4"	1.50562711779107e-06	0.141311456711631	0.672	0.537	0.0351955395054839	"5"	"PDLIM4"
"FGF7"	1.51369118083268e-06	-0.466806409251223	0.546	0.578	0.0353840450431448	"5"	"FGF7"
"CCDC124"	1.5851912334745e-06	0.142679048564836	0.491	0.398	0.0370554302736999	"5"	"CCDC124"
"NEXN"	1.5966253652198e-06	-0.424938839276384	0.6	0.619	0.0373227145373781	"5"	"NEXN"
"SAFB2"	1.63509203860285e-06	-0.187622278032222	0.178	0.259	0.0382219114943802	"5"	"SAFB2"
"FOXP1"	1.64034751917767e-06	0.0941659991123664	0.704	0.596	0.0383447636082973	"5"	"FOXP1"
"SCAF11"	1.64276886717255e-06	-0.232438981803472	0.461	0.532	0.0384013650390255	"5"	"SCAF11"
"MATN3"	1.64703859081187e-06	0.0624778245071613	0.501	0.372	0.0385011740988182	"5"	"MATN3"
"TMEM219"	1.65867947572029e-06	0.144718381496539	0.713	0.61	0.0387732914244375	"5"	"TMEM219"
"ARGLU1"	1.66446862610877e-06	-0.231275312684433	0.528	0.59	0.0389086186039186	"5"	"ARGLU1"
"NPM1"	1.67663024198898e-06	-0.159922744103942	0.978	0.962	0.0391929085367345	"5"	"NPM1"
"DPM2"	1.68753874794181e-06	0.128052805741555	0.373	0.284	0.0394479057718878	"5"	"DPM2"
"CRIPT"	1.69871344510191e-06	0.152774459889765	0.386	0.3	0.0397091254927023	"5"	"CRIPT"
"IRF7"	1.70396769661641e-06	0.0932682594353075	0.291	0.204	0.0398319488761052	"5"	"IRF7"
"RPL12"	1.72304244071064e-06	0.0788350907856543	1	1	0.040277840094052	"5"	"RPL12"
"MIDN"	1.74022952980599e-06	-0.225241082920521	0.271	0.351	0.0406796054887449	"5"	"MIDN"
"EIF4E2"	1.76718246525193e-06	0.113031611578068	0.551	0.435	0.0413096573077292	"5"	"EIF4E2"
"ARL2"	1.80191141524959e-06	0.135288363606624	0.769	0.653	0.0421214812428745	"5"	"ARL2"
"KIAA1430"	1.8335815704461e-06	-0.206127441313649	0.32	0.399	0.042861802790748	"5"	"KIAA1430"
"MYH9"	1.84425139897356e-06	0.12364535002427	0.86	0.763	0.0431112207024059	"5"	"MYH9"
"FIBP"	1.91434510172838e-06	0.147143488480882	0.471	0.376	0.0447497310980025	"5"	"FIBP"
"NCKAP1"	1.91590347676612e-06	0.122333276783988	0.532	0.427	0.0447861596728848	"5"	"NCKAP1"
"H3F3B"	1.98915133851583e-06	0.111730968328239	0.998	0.989	0.0464984016891461	"5"	"H3F3B"
"KCNE4"	2.03003284055597e-06	-0.282609527431269	0.258	0.341	0.0474540476808362	"5"	"KCNE4"
"DYNLT3"	2.04699336092161e-06	0.126282531923367	0.504	0.395	0.0478505168049034	"5"	"DYNLT3"
"PTP4A2"	2.04990316434886e-06	0.154601097866751	0.591	0.481	0.0479185363698189	"5"	"PTP4A2"
"BNIP3L"	2.10681632657536e-06	0.171402507600367	0.78	0.661	0.0492489384500257	"5"	"BNIP3L"
"NACA"	2.11781375167712e-06	0.0936249589724332	1	0.989	0.0495060142592042	"5"	"NACA"
"B3GAT3"	2.13348680812416e-06	0.125868059731792	0.381	0.295	0.0498723876267103	"5"	"B3GAT3"
