"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0045604"	"GO:0045604"	"regulation of epidermal cell differentiation"	"4/111"	"65/18866"	0.000582966315773219	0.00722259152285404	0.00498521730675189	"ERRFI1/ZFP36L1/ZFP36/CTSK"	4
"GO:0007568"	"GO:0007568"	"aging"	"8/111"	"319/18866"	0.000598078448120553	0.00737717909576013	0.00509191760143443	"GJB2/FOS/LMNA/SERPINE1/JUND/LOXL2/JUN/ADM"	8
"GO:0034612"	"GO:0034612"	"response to tumor necrosis factor"	"8/111"	"320/18866"	0.000610457460395094	0.00748832673199891	0.00516863454133458	"THBS1/TNFRSF12A/ZFP36L1/COL1A1/ZFP36/CCL2/HSPA1A/HSPA1B"	8
"GO:0045669"	"GO:0045669"	"positive regulation of osteoblast differentiation"	"4/111"	"66/18866"	0.00061778695538991	0.00748832673199891	0.00516863454133458	"JUND/CTHRC1/SFRP2/IGF1"	4
"GO:0050922"	"GO:0050922"	"negative regulation of chemotaxis"	"4/111"	"66/18866"	0.00061778695538991	0.00748832673199891	0.00516863454133458	"DUSP1/THBS1/GREM1/CCL2"	4
"GO:0150116"	"GO:0150116"	"regulation of cell-substrate junction organization"	"4/111"	"66/18866"	0.00061778695538991	0.00748832673199891	0.00516863454133458	"THBS1/S100A10/GREM1/MMP14"	4
"GO:0048771"	"GO:0048771"	"tissue remodeling"	"6/111"	"178/18866"	0.000647516574262889	0.00778576149253882	0.00537393161665461	"CAV1/GREM1/GJA1/CTHRC1/CTSK/MMP14"	6
"GO:0045577"	"GO:0045577"	"regulation of B cell differentiation"	"3/111"	"29/18866"	0.000647886581343409	0.00778576149253882	0.00537393161665461	"ZFP36L1/INHBA/MMP14"	3
"GO:0002696"	"GO:0002696"	"positive regulation of leukocyte activation"	"9/111"	"406/18866"	0.000662384845116047	0.0079259725056621	0.00547070884225399	"THBS1/CAV1/ANXA1/LGALS1/CD55/IGF2/CCL2/IGF1/MMP14"	9
"GO:0070371"	"GO:0070371"	"ERK1 and ERK2 cascade"	"8/111"	"325/18866"	0.000675502219187684	0.00804853707968304	0.00555530604447296	"DUSP1/ERRFI1/FN1/ZFP36L1/JUN/ATF3/CCL2/IGF1"	8
"GO:0072577"	"GO:0072577"	"endothelial cell apoptotic process"	"4/111"	"68/18866"	0.000691813333943194	0.00820795480949553	0.00566534023692999	"THBS1/RGCC/SERPINE1/CCL2"	4
"GO:0034110"	"GO:0034110"	"regulation of homotypic cell-cell adhesion"	"3/111"	"30/18866"	0.000716802791951648	0.00846855619183381	0.0058452139730101	"LGALS1/PLAUR/SERPINE2"	3
"GO:0022604"	"GO:0022604"	"regulation of cell morphogenesis"	"10/111"	"499/18866"	0.000726034402360399	0.00852162912315243	0.00588184626695785	"S100A10/ANXA1/TNFRSF12A/TPM1/FN1/CRABP2/MYADM/SPARC/CCL2/RHOB"	10
"GO:0090288"	"GO:0090288"	"negative regulation of cellular response to growth factor stimulus"	"6/111"	"182/18866"	0.000727381914440511	0.00852162912315243	0.00588184626695785	"THBS1/CAV1/GREM1/UBC/HSPA1A/SFRP2"	6
"GO:0030218"	"GO:0030218"	"erythrocyte differentiation"	"5/111"	"121/18866"	0.000744701516145326	0.0086881843550288	0.00599680694580183	"ZFP36L1/INHBA/ZFP36/HSPA1A/HSPA1B"	5
"GO:0055001"	"GO:0055001"	"muscle cell development"	"6/111"	"183/18866"	0.000748490433160934	0.00869615441016853	0.00600230808160505	"SDC1/TPM1/LMNA/LOX/ADM/IGF1"	6
"GO:0071214"	"GO:0071214"	"cellular response to abiotic stimulus"	"8/111"	"331/18866"	0.000760830015958033	0.00876224904239098	0.00604792828640219	"GJA1/EGR1/ERRFI1/ZFP36L1/CNN2/COL1A1/RHOB/SFRP2"	8
"GO:0104004"	"GO:0104004"	"cellular response to environmental stimulus"	"8/111"	"331/18866"	0.000760830015958033	0.00876224904239098	0.00604792828640219	"GJA1/EGR1/ERRFI1/ZFP36L1/CNN2/COL1A1/RHOB/SFRP2"	8
"GO:0045926"	"GO:0045926"	"negative regulation of growth"	"7/111"	"254/18866"	0.000763567416551214	0.00876224904239098	0.00604792828640219	"GREM1/GJA1/INHBA/HSPA1A/SFRP2/HSPA1B/SERPINE2"	7
"GO:0010644"	"GO:0010644"	"cell communication by electrical coupling"	"3/111"	"31/18866"	0.000790218219416028	0.00903106536475461	0.00623347218409378	"CAV1/GJB2/GJA1"	3
"GO:0008217"	"GO:0008217"	"regulation of blood pressure"	"6/111"	"187/18866"	0.000837705809320613	0.00953486287031593	0.00658120610146618	"GJA1/TPM1/COL1A2/SGK1/ADM/ACTA2"	6
"GO:0050867"	"GO:0050867"	"positive regulation of cell activation"	"9/111"	"421/18866"	0.000856377351976108	0.00968463783453222	0.00668458461060194	"THBS1/CAV1/ANXA1/LGALS1/CD55/IGF2/CCL2/IGF1/MMP14"	9
"GO:0045600"	"GO:0045600"	"positive regulation of fat cell differentiation"	"4/111"	"72/18866"	0.00085834862225859	0.00968463783453222	0.00668458461060194	"ZFP36L1/RARRES2/ZFP36/SFRP2"	4
"GO:0051783"	"GO:0051783"	"regulation of nuclear division"	"6/111"	"188/18866"	0.000861241007428044	0.00968463783453222	0.00668458461060194	"DUSP1/RGCC/IGF2/HSPA1A/IGF1/HSPA1B"	6
"GO:0035767"	"GO:0035767"	"endothelial cell chemotaxis"	"3/111"	"32/18866"	0.000868246783285363	0.00968562148684867	0.00668526355257675	"THBS1/SMOC2/NR4A1"	3
"GO:0051085"	"GO:0051085"	"chaperone cofactor-dependent protein refolding"	"3/111"	"32/18866"	0.000868246783285363	0.00968562148684867	0.00668526355257675	"HSPA1A/DNAJB1/HSPA1B"	3
